ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
14738,unknown,Green Mountain Resort,Ta'if,Makkah,Saudi Arabia,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
14740,Jungle Flying Squirrel / 丛林飞鼠,Jimei,Xiamen,Fujian,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
14741,Loop It,Allou Fun Park,Athens,Attica,Greece,Operating,2016-12,,Steel,Extreme,Sit Down,656.2,33.2,,,1,,
14743,Comet,Forest Park,Dayton,Ohio,United States,Operated,1928,1958,Wood,,Sit Down,2000,,,,0,,
14745,unknown,Lakewood Park,Vincennes,Indiana,United States,Operated,1908,1908,Wood,,Sit Down,,,,,0,,
14747,Fast Coaster,Kok Tobe,Almaty,Almaty,Kazakhstan,Operating,2007,,Steel,Thrill,Sit Down,2099.8,,,,0,,
14749,Bobovka,Bobovka u mlýna,Brno,South Moravian,Czechia,Operating,2016-12-26,,Steel,Thrill,Sit Down,2542.7,,,,0,,
14751,Coco Piloto,Palooza Land,Marrakesh,Marrakesh-Safi,Morocco,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
14752,Crazy Skateboard / 疯狂滑板,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operating,2017,,Steel,Thrill,Sit Down,944.9,41.8,,21.8,0,,
14754,Gliding Dragon / 滑行龙 / Huáxíng Lóng,Yufeng,Liuzhou,Guangxi,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
14756,Crazy Cab Coaster,Trans Studio Mini,Mataram,West Nusa Tenggara,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
14758,Crazy Cab Coaster,Trans Studio Mini,Surabaya,East Java,Indonesia,Operating,2017-02-24,,Steel,Family,Sit Down,810.3,,,,0,,
14759,Hype,Särkänniemi Amusement Park,Tampere,Pirkanmaa,Finland,Operating,2017-06-18,,Steel,Extreme,Sit Down,863,150,,62,1,,0:55
14761,unknown,Weibin,Baoji,Shaanxi,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
14763,unknown,Changjiang,Jingdezhen,Jiangxi,China,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
14764,unknown,Changjiang,Jingdezhen,Jiangxi,China,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
14766,unknown,Sirjan Amusement Park,Sirjan,Kerman,Iran,Operating,2010,,Steel,Kiddie,Sit Down,,,,,0,,
14768,Caterpillar / Гусеница,Solar Wind,Barnaul,Altai Krai,Russia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
14770,unknown,Shuangluan,Chengde,Hebei,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
14771,unknown,Shuangluan,Chengde,Hebei,China,Operating,2015,,Steel,Extreme,Sit Down,1049.8,,,31.7,1,,
14773,Family Roller Coaster / 家庭过山车,Yuancheng,Heyuan,Guangdong,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
14775,Skyscraper,Grand View Park,Little Falls,New Jersey,United States,Operated,,,Wood,,Sit Down,400,,,,0,,
14776,Thriller,Grand View Park,Little Falls,New Jersey,United States,Operated,1925,1929,Wood,,Sit Down,1100,,,,0,,
14778,unknown,Maiji,Tianshui,Gansu,China,Operating,2017-01-28,,Steel,Extreme,Sit Down,,,,,4,,
14779,Southern Express,Park at OWA,Foley,Alabama,United States,Operating,2017-07-21,,Steel,Family,Sit Down,262.5,13.1,,,0,,
14781,Apple Tree,Action Zone,Al Ain,Abu Dhabi,United Arab Emirates,Operating,2003,,Steel,Kiddie,Sit Down,,,,,0,,
14782,Worm Coaster,Natural World Amusement Park,Yangon,Yangon,Myanmar,Operating,2015,,Steel,Kiddie,Sit Down,,,,,0,,
14783,Roller Coaster,City Park,Mandalay,Mandalay,Myanmar,Operating,2017,,Steel,Extreme,Sit Down,,,,,1,,
14786,DoDo Revolving Pulley / DoDo自旋滑车,Huli,Xiamen,Fujian,China,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
14790,Jet Star II / ジェットスターⅡ,Koshien,Nishinomiya,Hyōgo,Japan,Operated,1977-02,1979,Steel,Thrill,Sit Down,1919.3,44.3,,,0,,
14792,Tatrabob,Tatrabob Tatranska Lomnica,Vysoké Tatry,Prešov,Slovakia,Operating,2004,,Steel,Thrill,Sit Down,2132.6,,,,0,,
14795,unknown,Chengzhong,Liuzhou,Guangxi,China,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
14797,unknown,Xingbin,Laibin,Guangxi,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
14799,Crazy Cab Coaster,Trans Studio Mini,Padang,West Sumatra,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
14803,Gold Mine,Funny World,Cavallino-Treporti,Veneto,Italy,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
14806,Tor Saneczkowy,Hotel Gołębiewski,Karpacz,Dolnośląskie,Poland,Operating,2016-12-24,,Steel,Thrill,Sit Down,1738.8,,,,0,,
14808,Tor Saneczkowy,Hotel Gołębiewski,Mikołajki,Warmińsko-Mazurskie,Poland,Operating,2016-12-18,,Steel,Thrill,Sit Down,1725.8,,,,0,,
14809,Rollercoaster,JuraPark Bałtów,Bałtów,Świętokrzyskie,Poland,Operating,2011,,Steel,Thrill,Sit Down,1696.2,,,24.9,0,,
14811,Sky Rocket,Maple Grove Park,Lancaster,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14812,Crazy Mouse / 疯狂老鼠,Xushui,Baoding,Hebei,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
14813,Crazy Mouse / 疯狂老鼠,Xushui,Baoding,Hebei,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
14814,Adventure Greenland / 探险格陵兰,Wanghua,Fushun,Liaoning,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
14816,Luge 4 Saisons,Station du Col de Rousset,Saint-Agnan-en-Vercors,Auvergne-Rhône-Alpes,France,Operating,2016-12,,Steel,Thrill,Sit Down,3477.7,,,,0,,
14820,Bob na Šinama,Ski Centar Kopaonik,Brzeće,Rasina,Serbia,Operating,2013,,Steel,Thrill,Sit Down,1886.5,,,,0,,
14822,Bob na Šinama,Ski Centar Tornik,Jablanica,Zlatibor,Serbia,Operating,2014,,Steel,Thrill,Sit Down,1902.9,,,,0,,
14824,Outlaw Mountain Coaster,Steamboat Resort,Steamboat Springs,Colorado,United States,Operating,2017-08,,Steel,Thrill,Sit Down,6281.1,40,,26.7,0,,0:00
14827,Wave Star Ride / ウェーブ スター ライド,Lunapark Maebashi,Maebashi,Gunma,Japan,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
14829,unknown,Zorepad,Boiany,Chernivtsi,Ukraine,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
14831,Jungle Coaster / จังเกิ้ล โคสเตอร์,Pongyang Adventure,Mae Rim,Chiang Mai,Thailand,Operating,2016,,Steel,Thrill,Sit Down,1984.9,,,,0,,
14833,Dağ Kızağı,Park Orman,Antalya,Antalya,Turkey,Operating,2016,,Steel,Thrill,Sit Down,1771.7,,,,0,,
14834,Dağ Kızağı,ParkAntep,Gaziantep,Gaziantep,Turkey,Operating,2009-03,,Steel,Thrill,Sit Down,1213.9,,,,0,,
14836,Dağ Kızağı,Göksu Park,Etimesgut,Ankara,Turkey,Operating,2003,,Steel,Thrill,Sit Down,1837.3,,,,0,,
14838,Rodelban / Родельбан,Beaver Log Funpark,Krasnoyarsk,Krasnoyarsk,Russia,Operating,2006,,Steel,Thrill,Sit Down,7906.8,,,,0,,
14840,Toboggan / Тобоган,Yakhroma Park,Yakhroma,Moscow,Russia,Operating,2002,,Steel,Thrill,Sit Down,1814.3,,,,0,,
14842,Roller Coaster,San Antonio Aquarium,San Antonio,Texas,United States,Operated,2015-11,2018,Steel,Family,Sit Down,,,,,0,,
14843,Doggy Dog,Freizeit-Land Geiselwind,Geiselwind,Bavaria,Germany,Operating,2017-04-08,,Steel,Family,Sit Down,,,,,0,,
14845,unknown,Yunyan,Guiyang,Guizhou,China,Operating,1998,,Steel,Thrill,Sit Down,1650.3,,,,0,,
14847,Speed Mountain,Les Menuires,Les Belleville,Auvergne-Rhône-Alpes,France,Operating,2013-12-22,,Steel,Thrill,Sit Down,3280.8,,,,0,,
14850,Déval´luge,Le Lioran,Laveissière,Auvergne-Rhône-Alpes,France,Operating,2006,,Steel,Thrill,Sit Down,1312.3,,,,0,,
14851,Toboggan / 滑道,Changli,Qinhuangdao,Hebei,China,Operating,2012,,Steel,Thrill,Sit Down,1072.8,,,,0,,
14853,Crazy Cab Coaster,Trans Studio Mini,Tegal,Central Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,0:44
14855,unknown,Zichuan,Zibo,Shandong,China,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
14857,unknown / 森林冲锋车,Mengyin,Linyi,Shandong,China,Operating,2011,,Steel,Thrill,Sit Down,2624.7,,,,0,,
14860,Vliegende Schatkist,De Valkenier,Valkenburg,Limburg,Netherlands,Operating,2017-04-14,,Steel,Family,Sit Down,,,,,0,,
14862,Alpine Coaster / 滑道,Hongluo Temple,Huairou,Beijing,China,Operating,2001,,Steel,Thrill,Sit Down,3986.3,,,,0,,
14864,unknown,Jiuyuan,Baotou,Nei Mongol,China,Operating,2006,,Steel,Thrill,Sit Down,1312.3,,,,0,,
14865,Yuqiao Happy World / 玉桥欢乐世界,Wujiagang,Yichang,Hubei,China,Operating,2017,,,,,,,,,,,
14866,Roller Coaster / 过山车,Wujiagang,Yichang,Hubei,China,Operating,2017,,Steel,Extreme,Sit Down,,,,,4,,
14869,German Toboggan / 德国滑道,Luanchuan,Luoyang,Henan,China,Operating,2007,,Steel,Thrill,Sit Down,3937,,,,0,,
14871,Toboggan / 滑道,Shanhaiguan,Qinhuangdao,Hebei,China,Operating,2000,,Steel,Thrill,Sit Down,1584.7,,,,0,,
14873,Wiking Coaster,Rabkoland,Rabka,Małopolskie,Poland,Operating,2017-06-28,,Steel,Kiddie,Sit Down,75.5,5.8,,,0,,
14875,Tickler,Tolchester Beach Park,Chestertown,Maryland,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14876,Whirl Pool Dips,Tolchester Beach Park,Chestertown,Maryland,United States,Operated,1913,1959,Wood,,Sit Down,,,,,0,,
14877,Switchback Railway,Tolchester Beach Park,Chestertown,Maryland,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14879,Wild Mouse,Magic Land,Krasnoyarsk,Krasnoyarsk,Russia,Operating,2017,,Steel,Thrill,Sit Down,1036.8,42.7,,28.6,0,,
14880,Spinning Coaster / くるくるコースター,Ikoma Skyland,Ikoma,Nara,Japan,Operating,2017,,Steel,Family,Sit Down,190,14,,,0,,
14881,unknown,Attractiepark Slagharen,Slagharen,Overijssel,Netherlands,Operated,1974,1975,Wood,Thrill,Sit Down,,,,,0,,
14883,unknown,Xihu,Hangzhou,Zhejiang,China,Operated,1999,2007,Steel,Thrill,Sit Down,3280.8,,,,0,,
14886,Magic Mouse,Margate,Kent,England,United Kingdom,Operated,2017-05-26,2018-01,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
14888,unknown,Sleigh Rides Namakabroud,Shahrak-e Namak Abrud,Mazandaran,Iran,Operating,2008,,Steel,Thrill,Sit Down,2962.6,,,,0,,
14890,Toboggan,Heyran Tourism Village,Astara,Gilan,Iran,Operating,2014,,Steel,Thrill,Sit Down,3100.4,,,,0,,
14891,Miner Mike,Funtasticks Family Fun Park,Tucson,Arizona,United States,Operating,2006,,Steel,Kiddie,Sit Down,,,,,0,,
14893,Toboggan,Ganjnameh Tourist Resort Complex,Hamedan,Hamedan,Iran,Operating,2012,,Steel,Thrill,Sit Down,2805.1,,,,0,,
14895,unknown,Talesh Sleigh,Talesh,Gilan,Iran,Operating,2010,,Steel,Thrill,Sit Down,2677.2,,,,0,,
14897,unknown,Tochal Telecabin & Entertainment Complex,Tehran,Tehran,Iran,Operating,2016,,Steel,Thrill,Sit Down,3871.4,,,,0,,
14899,unknown,Alavi Park,Qom,Qom,Iran,Operating,2015-11-26,,Steel,Thrill,Sit Down,2296.6,,,,0,,
14901,unknown,Snow Langerud,Langarud,Gilan,Iran,Operating,2014,,Steel,Thrill,Sit Down,2821.5,,,,0,,
14903,unknown,Golabdarre Park,Tehran,Tehran,Iran,Operating,2011,,Steel,Thrill,Sit Down,,,,,0,,
14905,unknown,Yi'an,Tongling,Anhui,China,Operating,2017-05-20,,Steel,Extreme,Sit Down,,,,,4,,
14906,Toboggan,Carsonia Park,Reading,Pennsylvania,United States,Operated,1897,1902,Wood,,Sit Down,500,,,,0,,
14907,Toboggan,Carsonia Park,Reading,Pennsylvania,United States,Operated,1903,1917,Wood,,Sit Down,,,,,0,,
14908,Trip to the North Pole,Carsonia Park,Reading,Pennsylvania,United States,Operated,,,Wood,,Sit Down,2800,,,,0,,
14911,unknown,Central City Park,Vinnytsia,Vinnytsia,Ukraine,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
14913,unknown,Shizhong,Neijiang,Sichuan,China,Operating,2018-01-28,,Steel,Extreme,Sit Down,,,,,5,,
14914,Outer Space Flying Car / 太空飞车,Xihu,Hangzhou,Zhejiang,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
14916,Figure Eight,Carnival Court,Buffalo,New York,United States,Operated,1904-05-25,1909,Wood,,Sit Down,,,,,0,,
14917,Giant Auto Dip,Carnival Court,Buffalo,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14918,Tickler,Carnival Court,Buffalo,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14919,Scenic Railway,Carnival Court,Buffalo,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14922,Figure Eight,Rialto,Olcott,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14923,Fantasy Mouse,Ingoldmells,Lincolnshire,England,United Kingdom,Operated,2017-03-18,2017,Steel,Thrill,Sit Down,,,,,0,,
14925,Ameerika Mäed,Liikluslinn,Uhtjärve,Võru,Estonia,Operated,2014,2018,Steel,Kiddie,Sit Down,,,,,0,,
14927,Scenic Railway,White City,Syracuse,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14929,Figure 8,Frontier Amusement Park,Niagara Falls,Ontario,Canada,Operated,1900,1909,Wood,,Sit Down,,,,,0,,
14930,Loop de Loop Railway,Pan-American Exposition,Buffalo,New York,United States,Operated,1901-06-25,1901,Steel,Extreme,Sit Down,,,,,1,,
14931,Scenic Railway,Pan-American Exposition,Buffalo,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14933,Crazy Cab Coaster,Trans Studio Mini,Bandung,West Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
14935,Big Apple,Motherwell,North Lanarkshire,Scotland,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,1:54
14936,Big Apple,Motherwell,North Lanarkshire,Scotland,United Kingdom,Operating,2010,,Steel,Family,Sit Down,,,,,0,,1:54
14937,Royal Gorge,Hanlan's Point,Toronto,Ontario,Canada,Operated,,,Wood,,Sit Down,,,,,0,,
14938,Dip the Dips,Hanlan's Point,Toronto,Ontario,Canada,Operated,,,Wood,,Sit Down,,,,,0,,
14940,Thriller,Park Island,Lake Orion,Michigan,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14942,Gliding Dragon / 滑行龙,Fogang,Qingyuan,Guangdong,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
14943,unknown,Fogang,Qingyuan,Guangdong,China,Operated,2012,2017,Steel,Thrill,Sit Down,,,,,0,,
14945,unknown,Parcul Central,Comrat,Gagauzia,Moldova,Operated,2012,2014,Steel,Family,Sit Down,,,,,0,,
14946,Chengdu Wanda City,Dujiangyan,Chengdu,Sichuan,China,Under Construction,,,,,,,,,,,,
14947,unknown,Dujiangyan,Chengdu,Sichuan,China,Under Construction,,,Steel,Extreme,Sit Down,,,,,0,,
14949,Roller Coaster / Американская Горка,Play Ventura,Kursk,Kursk,Russia,Operating,2018,,Steel,Family,Sit Down,1640.4,59.1,,,0,,
14950,Nanning Wanda Theme Park / 南宁万达乐园,Yongning,Nanning,Guangxi,China,Operating,2017,,,,,,,,,,,
14951,Phoenix Adventure / 凤鸟历险,Yongning,Nanning,Guangxi,China,Operating,2017,,Steel,Thrill,Sit Down,1804.5,80.4,,37.3,0,,
14956,unknown,Jiangyan,Taizhou,Jiangsu,China,Under Construction,,,Steel,Extreme,Sit Down,,,,,4,,
14957,Batman,Towyn,Gwynedd,Wales,United Kingdom,Operating,2017-03,,Steel,Thrill,Sit Down,,32.8,,,0,,
14962,The Branson Coaster,Branson Sawmill,Branson,Missouri,United States,Operating,2017-07-18,,Steel,Thrill,Sit Down,2700,,,,0,,
14966,Kampala Express,Knuthenborg Safaripark,Maribo,Sjælland,Denmark,Operating,2017-05-25,,Steel,Family,Sit Down,328.1,19.7,,,0,,
14968,Scenic Railway,Springfield Lake Park,Lakemore,Ohio,United States,Operated,1914,1922,Wood,,Sit Down,,,,,0,,
14970,5 Ring Roller Coaster / 五环过山车,Xinhua,Cangzhou,Hebei,China,Operating,2017-06-04,,Steel,Extreme,Sit Down,,,,,4,,
14975,Crocodile,Güven Lunapark,Kazan,Ankara,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
14976,Centrifugal Cycle Railway,Pan-American Exposition,Buffalo,New York,United States,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
14978,Superbob,Superbob Semmering,Semmering,Lower Austria,Austria,Operated,2013,2015,Steel,Thrill,Sit Down,3116.8,,,24.9,0,,
14981,Georgia Mountain Coaster,Georgia Mountain Coaster,Helen,Georgia,United States,Operating,2019-05-18,,Steel,Thrill,Sit Down,,,,,0,,
14983,Montaña Mágica,Montaña Mágica,Villa Carlos Paz,Córdoba,Argentina,Operated,2008,2009,Steel,Thrill,Sit Down,,,,,0,,
14986,Crazy Cab Coaster,Trans Studio Mini,Sleman Regency,Yogyakarta,Indonesia,Operating,2017-03-31,,Steel,Family,Sit Down,810.3,,,,0,,
14988,Speedway,Walbridge Park,Toledo,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14990,Rodelbahn,Rodelbahn Ersigen,Ersigen,Bern,Switzerland,Operated,2015-05-01,2015-11-01,Steel,Thrill,Sit Down,2460.7,,,,0,,
14992,unknown,Ramsar Park,Ramsar,Mazandaran,Iran,Operating,2004,,Steel,Kiddie,Sit Down,,,,,0,,
14993,unknown,Ramsar Park,Ramsar,Mazandaran,Iran,Operating,2004,,Steel,Thrill,Sit Down,,,,,0,,
14995,Toboroule,Toboroule,Fontenais,Jura,Switzerland,Operated,1992,2014,Steel,Thrill,Sit Down,2788.8,,,,0,,
14996,unknown,Walbridge Park,Toledo,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14998,unknown,White City,Toledo,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
14999,Radio Streak,Springfield Lake Park,Lakemore,Ohio,United States,Operated,1923,1930,Wood,,Sit Down,,,,,0,,
15000,Racer,Silver Lake Amusement Park,Silver Lake,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
15002,Aircraft,Le Fleury,Wavrechain-sous-Faulx,Hauts-de-France,France,Operating,2017-04-09,,Steel,Kiddie,Sit Down,,,,,0,,
15003,Happy Loops,Energylandia,Zator,Małopolskie,Poland,Operating,2017,,Steel,Family,Sit Down,370.8,23,,18.6,0,,
15005,Luge Torgon,Luge Torgon,Torgon,Valais,Switzerland,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15006,Bob Run,Heimwehfluh,Interlaken,Bern,Switzerland,Operated,,,Steel,Thrill,Sit Down,1312.3,,,,0,,
15007,Einschienenrodelbahn,Turracher Höhe,Reichenau,Carinthia,Austria,Operated,,,Steel,Thrill,Sit Down,3608.9,,,,0,,
15008,unknown,Ringing Rocks Park,Pottstown,Pennsylvania,United States,Operated,,,Wood,,Sit Down,2000,,,,0,,
15010,unknown,Indian Trail Park,Northampton,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
15013,unknown,McMagic,Amman,Amman,Jordan,Operated,2004,2017,Steel,Family,Sit Down,,,,,0,,
15017,Tom and Jerry Swiss Cheese Spin,Warner Bros. World Abu Dhabi,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operating,2018-07-25,,Steel,Family,Sit Down,1512.4,58.3,,30.4,0,,1:38
15019,Worm Game / لعبة الدودة,Happy Land,Irbid,Irbid,Jordan,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15020,Russian Mountain / الجبل الروسي,Happy Land,Irbid,Irbid,Jordan,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15022,Super Sauser,Super Sauser,Pettneu am Arlberg,Tyrol,Austria,Operated,2008-05-10,2010,Steel,Thrill,Sit Down,2624.7,,,,0,,
15024,Wing Coaster / 雪鹰宽翼过山车,Jinning,Kunming,Yunnan,China,Operating,2018-07-05,,Steel,Extreme,Wing,3359.5,147.7,,,5,,1:30
15025,Launch Coaster / 象戏游龙过山车,Jinning,Kunming,Yunnan,China,Operating,2018-07-05,,Steel,Extreme,Sit Down,3464.5,118.1,,62.1,4,,2:30
15026,Tiger Leaping Gorge / 虎跳峡,Jinning,Kunming,Yunnan,China,Operating,2018-07-05,,Steel,Thrill,Sit Down,1279.5,101.4,,,0,,
15027,Mine Train / 万象矿山车,Jinning,Kunming,Yunnan,China,Operating,2018-07-05,,Steel,Thrill,Sit Down,2460.7,50.5,,,0,,
15028,Twisted Timbers,Kings Dominion,Doswell,Virginia,United States,Operating,2018-03-24,,Steel,Extreme,Sit Down,3361,111,,54,3,,
15029,Wicker Man,Alton,Staffordshire,England,United Kingdom,Operating,2018-03-20,,Wood,Thrill,Sit Down,2608.3,,72.2,43.6,0,,3:30
15030,Dragon,Al Rigga Carnival,Dubai,Dubai,United Arab Emirates,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
15031,unknown,Gaoming,Foshan,Guangdong,China,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15032,Butterfly,Affen- und Vogelpark,Reichshof Eckenhagen,North Rhine-Westphalia,Germany,Operating,2017,,Steel,Family,Sit Down,,20,,,0,,
15034,Runaway Mine Train,Motherwell,North Lanarkshire,Scotland,United Kingdom,Operating,2017,,Steel,,Sit Down,,,,,0,,
15038,Kiddy-Racer,Potts Park,Minden,North Rhine-Westphalia,Germany,Operating,2017-04-08,,Steel,Kiddie,Sit Down,75.5,5.8,,,0,,
15042,Roller Coaster,Galaxy Park,Amman,Amman,Jordan,Operating,2015,,Steel,Extreme,Sit Down,,,,,1,,
15044,Rail Runner,Anakeesta,Gatlinburg,Tennessee,United States,Operating,2018-10-01,,Steel,Thrill,Sit Down,2099.8,,,,0,,
15046,Rocky Mountain Coaster,Copper Mountain,Frisco,Colorado,United States,Operating,2017-12,,Steel,Thrill,Sit Down,5800,,,,0,,
15048,Roller Coaster,Galaxy Park,Wadi Al-Seer,Amman,Jordan,Operated,2014,2017-11,Steel,Family,Sit Down,508.5,,,,0,,
15050,Griffith's Scenic Railway,Greater America Exposition,Omaha,Nebraska,United States,Operated,1898-06-18,1899,Wood,,Sit Down,4200,,,,0,,
15051,Junior Wild Cat,Edgewood Park,Coal Township,Pennsylvania,United States,Operated,1929,1950,Wood,Family,Sit Down,,,,,0,,
15053,Toboggan Slide,Menlo Park,Perkasie,Pennsylvania,United States,Operated,,,Wood,,Sit Down,2640,80,,,0,,
15055,unknown,Electric Park,Fort Smith,Arkansas,United States,Operated,,,Wood,,Sit Down,,,,,0,,
15057,Big Roller Coaster,Hyde Park,Muskogee,Oklahoma,United States,Operated,1908,1922,Wood,,Sit Down,,,,,0,,
15059,Shooting the Dips,Hollywood Park,Baltimore,Maryland,United States,Operated,,,Wood,,Sit Down,,,,,0,,
15063,Dynamite,Freizeitpark Plohn,Lengenfeld,Saxony,Germany,Operating,2019-05-18,,Steel,Extreme,Sit Down,1640.4,144.4,,62.1,3,,
15065,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
15072,Yukon Quad,Le Pal,Dompierre Sur Besbre,Auvergne-Rhône-Alpes,France,Operating,2018-04-07,,Steel,Thrill,Sit Down,3280.8,39.4,,55.9,0,,
15075,Natur-Bobbahn,Kienbergpark,Berlin,Berlin,Germany,Operating,2017-04-29,,Steel,Thrill,Sit Down,2624.7,,,24.9,0,,
15078,unknown,Highland Park,Avon,Massachusetts,United States,Operated,,,Wood,,Sit Down,,,,,0,,
15080,Rowdy Bear Coaster,Rowdy Bear Mountain Adventure Park,Gatlinburg,Tennessee,United States,Operating,2017-06-09,,Steel,Thrill,Sit Down,,,,,0,,
15081,unknown,Skegness,Lincolnshire,England,United Kingdom,Operated,1990,1990,Steel,Kiddie,Sit Down,,,,,0,,
15082,Scenic Railway,Skegness,Lincolnshire,England,United Kingdom,Operated,1928,1934,Wood,,Sit Down,,,,,0,,
15083,Mine Train,Elise's Family Fun Center,Winnie,Texas,United States,Operated,2012,2019-09-22,Steel,Kiddie,Sit Down,,,,,0,,
15086,Figure Eight,Skegness,Lincolnshire,England,United Kingdom,Operated,1954,1954,Wood,,Sit Down,,,,,0,,
15088,unknown,Luna Park,Skopje,Butel,North Macedonia,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
15089,Figure 8,West View Park,West View,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
15090,Fruitworm Train / 果虫滑车,Harbin Sunac Land,Harbin,Heilongjiang,China,Operating,2017-06,,Steel,Kiddie,Sit Down,,,,,0,,
15093,unknown,Holiday Hill,St. Louis,Missouri,United States,Operated,1971,1971,Steel,Thrill,Sit Down,,,,,0,,
15094,unknown,Chain of Rocks Amusement Park,St. Louis,Missouri,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15095,Cobralino,Conny-Land,Lipperswil,Thurgau,Switzerland,Operating,2017-04-08,,Steel,Kiddie,Sit Down,75.5,5.8,,,0,,
15100,Rollercoaster Wikingów,Majaland Kownaty,Torzym,Lubuskie,Poland,Operating,2018-09-29,,Steel,Family,Sit Down,728.3,29.5,,24.2,0,,
15102,Little Dipper,Kiddie Land,St. Louis,Missouri,United States,Operated,1952,1957,Steel,Kiddie,Sit Down,,,,,0,,
15105,Little Dipper,Cedar Valley's Wild Frontier Fun Park,Comins,Michigan,United States,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
15107,unknown,Lakeview Amusement Park,Mendon,Massachusetts,United States,Operated,1967,1967,Steel,Family,Sit Down,,,,,0,,
15109,unknown,Splash,Nuevo México,Guanajuato,Mexico,Operating,2013,,Steel,Kiddie,Sit Down,,,,,0,,
15110,Sky Rocket / 火箭过山车,Panyu,Guangzhou,Guangdong,China,Operating,2017-09-26,,Steel,Extreme,Sit Down,863,150,,62,1,,
15112,Crazy Cab Coaster,Trans Studio Mini,Pekanbaru,Riau,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
15113,Roller Coaster,Greenland,Limbiate,Lombardy,Italy,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15114,unknown,Malmö Folkets Park,Malmö,Skåne,Sweden,Operated,1926,1944-04-08,Wood,,Sit Down,,,,,0,,
15115,Flight of the Himalayan Eagle Music Roller Coaster / 喜马拉雅雄鹰音乐过山车,Happy Valley,Chaoyang,Beijing,China,Operating,2019-05-31,,Steel,Extreme,Sit Down,3923.9,157.5,,59.9,0,,1:36
