ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
16733,Red Mountain,Fiabilandia,Rimini,Emilia-Romagna,Italy,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16734,Dragon Challenge,Barry Island,Vale of Glamorgan,Wales,United Kingdom,Operating,2018,,Steel,Family,Sit Down,,,,,0,,1:45
16735,unknown,Changxing,Huzhou,Zhejiang,China,Under Construction,,,Steel,Extreme,Inverted,2585.3,105,,46.6,4,,
16736,unknown,Duji,Huaibei,Anhui,China,Operating,2018-02-02,,Steel,Thrill,Sit Down,,,,,0,,
16737,unknown,Duji,Huaibei,Anhui,China,Operating,2018-02-02,,Steel,Family,Sit Down,,,,,0,,
16740,Crazy Taxi Coaster,Trans Studio Mini,Malang,East Java,Indonesia,Operating,2019-02-26,,Steel,Family,Sit Down,,,,,0,,
16741,Fruit Worm Coaster / 果虫滑车,Yuhuatai,Nanjing,Jiangsu,China,Operating,2015,,Steel,Kiddie,Sit Down,,,,,0,,
16742,Jungle Flying Squirrel / 丛林飞鼠,Yuhuatai,Nanjing,Jiangsu,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
16744,Rattlesnake Roller Coaster / 响尾蛇过山车,Xuanwu,Nanjing,Jiangsu,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16746,Jungle Flying Squirrel / Jungle Flying Squirrel / 丛林飞鼠,Ruyuan,Shaoguan,Guangdong,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
16748,Turbo,Parc Aladin Bizerte,Bizerte,Bizerte,Tunisia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16750,unknown,Jiangjin Amusement Park,Jiangjin,Chongqing,China,Operating,2018-11-19,,Steel,Thrill,Sit Down,,,,,0,,
16751,Holta Di Polta,Rasti-Land,Salzhemmendorf,Lower Saxony,Germany,Operating,2019-04,,Steel,Kiddie,Sit Down,,,,,0,,
16753,Family Coaster,Just Kidding Family Fun Fair,District 7,Ho Chi Minh,Vietnam,Operated,2017-12,2019,Steel,Family,Sit Down,,,,,0,,
16755,unknown,Playaza,Thiruvananthapuram,Kerala,India,Operating,2018-03-23,,Steel,Family,Sit Down,,,,,0,,
16757,Roller Coaster,Sparky's,Kochi,Kerala,India,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16759,Locust Roller Coaster,Just Kidding Theme Park,District 12,Ho Chi Minh,Vietnam,Operated,2018-12-01,2019,Steel,Family,Sit Down,,,,,0,,
16761,unknown,Jadyly Kenar,Awaza,Balkan,Turkmenistan,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
16762,unknown,Jadyly Kenar,Awaza,Balkan,Turkmenistan,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
16764,unknown,Älemgosar,Awaza,Balkan,Turkmenistan,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
16767,Mad Mouse,Portsmouth,Hampshire,England,United Kingdom,Operating,2019-03-02,,Steel,Thrill,Sit Down,,30,,40,0,,
16768,Montaña Rusa,Guatemala National Fair,Guatemala City,Guatemala,Guatemala,Operated,1953,1957,Wood,,Sit Down,,,,,0,,
16769,unknown,Junshan,Yueyang,Hunan,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16770,Speedy Beetle,Luna Park,Melbourne,Victoria,Australia,Operating,2019-01-01,,Steel,Family,Sit Down,,,,,0,,
16771,Tidal Wave,Jenkinson's Boardwalk,Point Pleasant Beach,New Jersey,United States,Operating,2019-04,,Steel,Family,Sit Down,393.7,20,,11.2,0,,
16772,Tidal Twister,SeaWorld San Diego,San Diego,California,United States,Operating,2019-05-24,,Steel,Extreme,Sit Down,320,22,,30,1,,
16774,Relámpago,Mundo Petapa,Guatemala City,Guatemala,Guatemala,Operating,2019-12-20,,Steel,,Sit Down,1230.3,68.9,,43.5,3,,
16775,Nickelodeon Slime Streak,Nickelodeon Universe Theme Park,East Rutherford,New Jersey,United States,Operating,2019-10-25,,Steel,Family,Sit Down,1263,70,,37,0,,1:10
16776,Spinning Coaster,Kinderstad Heerlen,Heerlen,Limburg,Netherlands,Operating,2018-11,,Steel,Family,Sit Down,,,,,0,,
16778,unknown,Jiangyou,Mianyang,Sichuan,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
16782,Runaway Tram,Morey's Piers,Wildwood,New Jersey,United States,Operating,2019-08-09,,Steel,Family,Sit Down,921.9,36.1,,28.6,0,,
16784,Bumble Blast,Calaway Park,Calgary,Alberta,Canada,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16785,281,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
16786,unknown,Dingcheng,Changde,Hunan,China,Operating,2020-01-18,,Steel,Extreme,Sit Down,590.6,151.6,,65.2,2,,
16788,unknown,Liyang,Changzhou,Jiangsu,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
16789,Guayakill Ride,Safari Extreme,Guayaquil,Guayas,Ecuador,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16790,Back Spin,Preston & Barbieri,Reggio Emilia,Emilia-Romagna,Italy,In Production,,,,,,,,,,,,
16791,Boule & Bill déboulent,Parc Spirou Provence,Monteux,Provence-Alpes-Côte d'Azur,France,Operated,2019-06-21,2019,Steel,Family,Sit Down,189.6,14.1,,12.3,0,,
16793,Sandy’s Blasting Bronco,Nickelodeon Universe Theme Park,East Rutherford,New Jersey,United States,Under Construction,,,Steel,Extreme,Sit Down,,,,,4,,
16794,Timmy's Half-Pipe Havoc,Nickelodeon Universe Theme Park,East Rutherford,New Jersey,United States,Operating,2019-12-07,,Steel,Thrill,Sit Down,,,,,0,,
16796,Dax the Ride,Imagic Park,Naucalpan de Juárez,México,Mexico,Operating,2018-11-23,,Steel,Family,Suspended,872.7,,,18.6,0,,
16799,Fruit Worm,Apapa Amusment Park,Apapa,Lagos,Nigeria,Operating,2015,,Steel,Kiddie,Sit Down,,,,,0,,
16802,Télégraphe,Méga Parc,Quebec City,Québec,Canada,Operating,2019-01-18,,Steel,Family,Suspended,,,,,0,,
16804,Family Roller Coaster / 家庭过山车,Longhu,Shantou,Guangdong,China,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16805,Fourth Ring Roller Coaster / 四环过山车,Longhu,Shantou,Guangdong,China,Operating,2019,,Steel,Extreme,Sit Down,,,,,4,,
16807,Nid des Marsupilamis,Parc Spirou Provence,Monteux,Provence-Alpes-Côte d'Azur,France,Operating,2019-04-17,,Steel,Thrill,Sit Down,,93.5,,,0,,
16808,Erdbeer Raupenbahn,Karls Erlebnis-Dorf Rövershagen,Rövershagen,Mecklenburg-Western Pomerania,Germany,Operating,2019-04-13,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
16809,unknown,Higashi,Fukuoka,Fukuoka,Japan,Operated,1980,2005,Steel,,Sit Down,,,,,0,,
16811,Rocket Spiral Coaster / ロケットスパイラル コースター,Higashi,Fukuoka,Fukuoka,Japan,Operated,,,Steel,Extreme,Sit Down,,,,,2,,
16812,Pantheon,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Under Construction,,,Steel,Extreme,Sit Down,3328,178,,73,2,95,
16813,Comet Jr.,Crescent Park,Riverside,Rhode Island,United States,Operated,1966,1979,Wood,Family,Sit Down,,,,,0,,
16814,unknown,Parque Luján,Luján,Buenos Aires,Argentina,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16818,Rail Chaser,Haailand Resort & Theme Park,Mangalagiri,Andhra Pradesh,India,Operating,2012,,Steel,,Sit Down,,,,,0,,
16823,Comet,Kishacoquillas Park,Lewistown,Pennsylvania,United States,Operated,1964,1964,Wood,Family,Sit Down,,21,,,0,,
16827,Wild Mouse,Weymouth,Dorset,England,United Kingdom,Operated,1969,1984,Steel,Thrill,Sit Down,,,,,0,,
16832,unknown,Yuecheng,Shaoxing,Zhejiang,China,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
16833,Wing Roller,Eldorado Park,Rajkot,Gujarat,India,Operating,2014,,Steel,Family,Suspended,,,,,0,,
16835,unknown,Parque Luis Alfonso Velasquez,Managua,Managua,Nicaragua,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16836,unknown,Gorky Park,Izhevsk,Udmurt,Russia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16837,unknown,Chang'an,Dongguan,Guangdong,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
16839,Formula Farm,Luna Farm,Bologna,Emilia-Romagna,Italy,Operating,2019-12-07,,Steel,Family,Sit Down,,,,,0,,
16840,Baz Coaster Ride,Al Montazah Amusement Park,Sharjah,Sharjah,United Arab Emirates,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16841,Layout 02,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
16842,Layout 03,Zamperla,Altavilla Vicentina,Veneto,Italy,In Production,,,,,,,,,,,,
16843,Family Express / Семейный Экспресс,Tsentralnyy Park,Perm,Perm,Russia,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
16844,Caterpillar / Гусеница,Tsentralnyy Park,Perm,Perm,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
16848,Formula 1,Your Park,Voronezh,Voronezh,Russia,Operating,2012,,Steel,Kiddie,Sit Down,,,,,0,,
16849,unknown,Park Kultury I Otdykha,Perm,Perm,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
16851,unknown,Dongguan Huying Country Park,Dongguan,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16852,Family Coaster Breeze / Семейная Горка Ветерок / Semeynaya Gorka Veterok,Sunny Island,Gelendzhik,Krasnodar,Russia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
16854,Gliding Dragon / 滑行龙,Xixiu,Anshun,Guizhou,China,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16855,Jungle Rat / 丛林鼠,Xixiu,Anshun,Guizhou,China,Operating,2019,,Steel,Thrill,Sit Down,,,,,0,,
16856,Four Ring Roller Coaster / 四环过山车,Xixiu,Anshun,Guizhou,China,Operating,2019,,Steel,Extreme,Sit Down,,,,,4,,
16857,Ocean Park / 海洋公园,Baqiao,Xi'an,Shaanxi,China,Operating,2018,,,,,,,,,,,
16858,Happy Gliding Dragon / 欢乐滑行龙,Baqiao,Xi'an,Shaanxi,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16859,Giant Wave Roller Coaster / 巨浪过山车,Baqiao,Xi'an,Shaanxi,China,Under Construction,,,Steel,Extreme,Sit Down,,,,,5,,
16865,Pine Forest Flying Mouse / 松林飞鼠,Panyu,Guangzhou,Guangdong,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
16867,Fruit Worm Coaster / 果虫滑车,Qingxiu,Nanning,Guangxi,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16868,Super Glider,Skytropolis Funland,Genting Highlands,Pahang,Malaysia,Under Construction,,,Steel,Extreme,Flying,1282,65,,25.7,2,,
16869,unknown,World Fairytale Land,Danzhou,Hainan,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
16872,unknown,World Fairytale Land,Danzhou,Hainan,China,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
16873,unknown,Rencheng,Jining,Shandong,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
16879,unknown,Jianghai,Jiangmen,Guangdong,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16880,unknown,Tayto Park,Ashbourne,Meath,Ireland,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
16881,unknown,Jianghai,Jiangmen,Guangdong,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
16882,unknown,Jianghai,Jiangmen,Guangdong,China,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
16884,Family Coaster,Jesús María,Lima,Lima Province,Peru,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
16885,Phoenix,Adventureland,Altoona,Iowa,United States,Operating,2019-07-04,,Steel,Thrill,Sit Down,1410.8,50.9,,37.3,0,,
16888,Roller Coaster,Galaxy Park,Zarqa,Zarqa,Jordan,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16890,unknown / Trò Chơi Tàu Lượn Siêu Tốc,Park Sam Son,Thanh Hóa,Thanh Hóa,Vietnam,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
16892,Roller Coaster / Tàu lượn siêu tốc,Blue Pearl Island Park,Thanh Thủy,Phú Thọ,Vietnam,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
16894,Dragon Coaster / Rồng Lượn,Kids Area 1,Mỹ Tho,Tiền Giang,Vietnam,Operated,2015,2019,Steel,Family,Sit Down,,,,,0,,
16895,Speeding Car / Xe lao tốc độ,Kids Area 1,Mỹ Tho,Tiền Giang,Vietnam,Operated,2015,2019,Steel,Family,Sit Down,,,,,0,,
16897,unknown,Toy Town,Jeddah,Makkah,Saudi Arabia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16899,Roller,Digital Land Alhokair,Abha,'Asir,Saudi Arabia,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16901,unknown,Rainbow Land,Khamis Mushait,'Asir,Saudi Arabia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
16903,Roller Coaster,Adventure World,Dammam,Eastern Province,Saudi Arabia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
16904,Circle Dips,Luna Park,Denver,Colorado,United States,Operated,,,Wood,,Sit Down,,,,,0,,
16905,Dragon,Dream Park,Jounieh,Mount Lebanon,Lebanon,Operating,2013,,Steel,Kiddie,Sit Down,,,,,0,,
16907,unknown,Tropik-Lend,Vladikavkaz,North Ossetia-Alania,Russia,Operating,2018,,Steel,Kiddie,Sit Down,,,,,0,,
16908,Self-Spinning Pulley / 自旋滑车,Shunde,Foshan,Guangdong,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
16909,Shenzhou Surfing / 神舟冲浪,Shunde,Foshan,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16910,Shenzhou Surfing / 神舟冲浪,Shunde,Foshan,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16911,Jungle Coaster,Selvatica - The Adventure Tribe,Puerto Morelos,Quintana Roo,Mexico,Operating,2018,,Steel,,Sit Down,,,,,0,,
16914,Braco Malla,Happy Time's,Irbid,Irbid,Jordan,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
16916,unknown,National Culture Park,Grozny,Chechen,Russia,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
16917,unknown,Eram Park,Tehran,Tehran,Iran,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16919,Roller Coaster,Sparky's,Dammam,Eastern Province,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,360.9,,,,0,,
16920,unknown,Fancheng,Xiangyang,Hubei,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16921,unknown,Fancheng,Xiangyang,Hubei,China,Operating,2019-02-02,,Steel,Thrill,Sit Down,,,,,0,,
16924,unknown,Qixingguan,Bijie,Guizhou,China,Operating,2018-10-01,,Steel,Family,Sit Down,,,,,0,,
16925,unknown,Qixingguan,Bijie,Guizhou,China,Operating,2018-10-01,,Steel,Thrill,Sit Down,,,,,0,,
16927,unknown,Qixingguan,Bijie,Guizhou,China,Operating,2015,,Steel,Extreme,Sit Down,,,,,4,,
16929,unknown,Cuiping,Yibin,Sichuan,China,Operating,2015,,Steel,Extreme,Sit Down,,,,,4,,
16931,unknown,Suyu,Suqian,Jiangsu,China,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
16932,unknown,Suyu,Suqian,Jiangsu,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
16934,unknown,Lunapark,Karaman,Karaman,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
16935,Nessi,Lunapark,Karaman,Karaman,Turkey,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
16937,unknown,Sparky's,Jeddah,Makkah,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16939,Roller Coaster,Sparky's,Al Mubarraz,Eastern Province,Saudi Arabia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
16941,Roller Coaster,Sparky's,Medina,Al Madinah,Saudi Arabia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
16943,unknown,Sparky's,Ta'if,Makkah,Saudi Arabia,Operating,2017-12,,Steel,Family,Sit Down,,,,,0,,
16947,Alpine Coaster,Khu du dịch Núi Bà Đen,Thạnh Tân,Tây Ninh,Vietnam,Operating,2017,,Steel,Thrill,Sit Down,5413.4,,,,0,,
16949,ZXC-24B,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
16950,Squirrel Coaster / Sóc Lượn,Kids Area 1,Mỹ Tho,Tiền Giang,Vietnam,Operated,2018,2019,Steel,Family,Sit Down,,,,,0,,
16953,unknown,Chuxiong City,Chuxiong,Yunnan,China,Operating,2017-11-17,,Steel,Family,Sit Down,,,,,0,,
16954,Corgi Dog / 柯基狗,Jiujiang,Wuhu,Anhui,China,Operating,2018-12-21,,Steel,Family,Sit Down,,,,,0,,
16956,Roller Coaster / Tàu Lượn Siêu Tốc,Children's Cultural Houses,Hải Châu,Đà Nẵng,Vietnam,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16957,unknown,29-3 Park,Thanh Khê,Đà Nẵng,Vietnam,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16959,Double High Speed Alpine Coaster,Sun World Bà Nà Hills,Hòa Vang,Đà Nẵng,Vietnam,Operating,2018,,Steel,Thrill,Sit Down,,,,,0,,
16960,Century Garden Playground / 世纪园,Licheng,Jinan,Shandong,China,SBNO,,2018,,,,,,,,,,
16961,unknown,Licheng,Jinan,Shandong,China,SBNO,,2018,Steel,Thrill,Sit Down,,,,,0,,
16962,Tidal Wave,Portsmouth,Hampshire,England,United Kingdom,Operating,2019-04-10,,Steel,Family,Sit Down,393.7,20,,11.2,0,,
16964,unknown,Grand Canyon,Maalaqah,Beqaa,Lebanon,Operating,2014,,Steel,,Sit Down,,,,,0,,
16965,unknown,Grand Canyon,Maalaqah,Beqaa,Lebanon,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
16966,unknown,Grand Canyon,Maalaqah,Beqaa,Lebanon,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
16968,unknown,Fengrun,Tangshan,Hebei,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16969,unknown,Fengrun,Tangshan,Hebei,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
16970,unknown,Fengrun,Tangshan,Hebei,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16971,Fantawild,Luqiao,Taizhou,Zhejiang,China,Under Construction,,,,,,,,,,,,
16974,Fantawild,Yiliang,Kunming,Yunnan,China,Under Construction,,,,,,,,,,,,
16975,unknown,Yiliang,Kunming,Yunnan,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
16976,Top Gun Launch Coaster,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
16978,unknown,Coney Park,Kingston,Saint Andrew,Jamaica,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16981,unknown,Honghuagang,Zunyi,Guizhou,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
16982,unknown,Honghuagang,Zunyi,Guizhou,China,Operating,2015,,Steel,Extreme,Sit Down,,,,,4,,
16984,unknown,Zanhuang,Shijiazhuang,Hebei,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16985,Iron Gwazi,Busch Gardens Tampa,Tampa,Florida,United States,Under Construction,,,Steel,Extreme,Sit Down,4075,206,206,76,2,91,1:50
16987,unknown,Xuanwei,Qujing,Yunnan,China,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
16989,Jungle Flying Squirrel / 丛林飞鼠,Xinghua,Taizhou,Jiangsu,China,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
16992,Dyna Coaster / ダイナコースター,Dynalecx,Kuwana,Mie,Japan,Operated,2001,2002,Steel,Family,Sit Down,,,,,0,,
16995,Underwater World / Подводный Mир,VAP Amusement Park,Yeysk,Krasnodar,Russia,Operating,2014,,Steel,Family,Sit Down,426.5,14.8,,,0,,
16997,Gliding Dragon / 滑行龙,Tianhe,Guangzhou,Guangdong,China,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
16998,unknown,Central Park,Kurgan,Kurgan,Russia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
17000,Gusanito,Bimbolandia Park,Turmero,Aragua,Venezuela,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
17001,unknown,Bimbolandia Park,Turmero,Aragua,Venezuela,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
17003,unknown,Hekou,Dongying,Shandong,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
17004,unknown,Longshan Park,Korla,Xinjiang Uygur,China,Operating,2016,,Steel,Extreme,Sit Down,,,,,1,,
17006,unknown,Magic Island,Keraniganj,Dhaka,Bangladesh,Operating,2018-06,,Steel,Family,Sit Down,,,,,0,,
17008,unknown,Matador Baby Park,Dhaka,Dhaka,Bangladesh,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
17010,Dragon Coaster,Dino Park,Shalmanpur,Chittagong,Bangladesh,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
17012,unknown,Magic Paradise Park,Shalmanpur,Chittagong,Bangladesh,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
17014,unknown,Chowrangi Fantasy Park,Narayanganj,Dhaka,Bangladesh,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
17019,unknown,Parque Mariscal Santa Cruz,Cochabamba,Cochabamba,Bolivia,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
17021,unknown,Parque De Diversiones,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Operating,2014,,Steel,Kiddie,Sit Down,,,,,0,,
17022,Magic Loop,Parque De Diversiones,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Operating,2016,,Steel,Extreme,Sit Down,,,,,1,,
17024,unknown,Crazy Park,Santa Teresita,Buenos Aires,Argentina,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
17026,Monster Mouse,Parque Acuatico Rey Park,Pajonal,Guayas,Ecuador,SBNO,,2011,Steel,Thrill,Sit Down,,,,,0,,
17029,unknown,Zhangwan,Shiyan,Hubei,China,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
17030,Emperor,SeaWorld San Diego,San Diego,California,United States,Under Construction,,,Steel,Extreme,Sit Down,2411,153,143,60,3,90,2:00
17031,Mælkevejen,Tivoli Gardens,Copenhagen,Sjælland,Denmark,Operating,2019-11-28,,Steel,Family,Sit Down,1025.4,50.2,,22.4,0,42,2:14
17032,Kamelen,Tivoli Gardens,Copenhagen,Sjælland,Denmark,Operating,2019-04-04,,Steel,Family,Sit Down,,,,,0,,
17034,Column Type Spin Block / 列式自旋滑车,Xishan,Kunming,Yunnan,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
17039,unknown,Gaoming,Foshan,Guangdong,China,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
17040,unknown,Gaoming,Foshan,Guangdong,China,Operating,2009,,Steel,Thrill,Sit Down,,,,,0,,
17041,unknown,Gaoming,Foshan,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
17043,unknown,Aalam Al Marah,Sidon,South,Lebanon,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
17044,unknown,Aalam Al Marah,Sidon,South,Lebanon,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
17046,unknown,Family Park,Tayri,Nabatieh,Lebanon,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
17048,unknown,Panlong,Kunming,Yunnan,China,Operating,2018,,Steel,Kiddie,Sit Down,,,,,0,,
17049,unknown,Xishan,Kunming,Yunnan,China,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
17050,Boomerang Challenge Coaster,Trans Studio Bali,Denpasar,Bali,Indonesia,Operating,2019-12-12,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
17051,Boomerang Hyper Coaster,Trans Studio Action Zone,East Jakarta,Jakarta,Indonesia,Under Construction,,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
17053,Säbelsaurus,Potts Park,Minden,North Rhine-Westphalia,Germany,Operating,2019-04-13,,Steel,Family,Sit Down,,24.6,,,0,,
17054,II XL,Sunkid Heege GmbH,Bassenheim,Rhineland-Palatinate,Germany,In Production,,,,,,,,,,,,
17055,Pirate's Coaster,Parc du Bocasse,Bocasse,Normandy,France,Operating,2019-07-07,,Steel,Family,Sit Down,176.5,10.8,,12.3,0,,
17057,Jungle Roller Coaster / 丛林过山车,Hongshan,Wuhan,Hubei,China,Operating,2017,,Steel,Family,Sit Down,,9.5,,13.7,0,,
17059,Gusanito,Independencia,Lima,Lima Province,Peru,Operated,,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
17061,Space Car / 太空飞车,Dream Ordovician,Qijiang,Chongqing,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
17063,Rugido del Jaguar,Xejuyup,San Martín Zapotitlán,Retalhuleu,Guatemala,Operating,2019-03-23,,Steel,Family,Sit Down,1263.1,,,35.8,0,,
17066,unknown,Children's Cultural Palace,Hạ Long,Quảng Ninh,Vietnam,Operated,,,Steel,Family,Sit Down,,,,,0,,
17068,unknown,Thỏ Trắng,Tân Phú,Ho Chi Minh,Vietnam,Operated,2014,2017,Steel,Family,Sit Down,,,,,0,,
17070,unknown,Quwo,Linfen,Shanxi,China,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
17073,unknown,Xuanzhou,Xuancheng,Anhui,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
17075,unknown,Longsha,Qiqihar,Heilongjiang,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
17077,unknown,Beilin,Suihua,Heilongjiang,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
17078,unknown,Beilin,Suihua,Heilongjiang,China,Operating,2015,,Steel,Extreme,Sit Down,,,,,4,,
17079,unknown,Panzhou,Liupanshui,Guizhou,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
17081,Pierre de Tonnerre,Parc du Petit Prince,Ungersheim,Grand Est,France,Operating,2019-07-20,,Steel,,Sit Down,,,,,0,,
17082,Sky Rangers,Tom Foolerys Adventure Park,Wisconsin Dells,Wisconsin,United States,Operating,2018,,Steel,Kiddie,Sit Down,,,,,0,,
17084,Mini Coaster,Atlantis Land,Surabaya,East Java,Indonesia,Operating,2019,,Steel,Kiddie,Sit Down,,,,,0,,
17085,Dark Coaster,Atlantis Land,Surabaya,East Java,Indonesia,Operating,2019,,Steel,Family,Sit Down,1099.1,,,,0,,1:05
17087,unknown,Jianshan,Shuangyashan,Heilongjiang,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
17089,unknown,Xiangyang,Hegang,Heilongjiang,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
17091,unknown,Huangpu,Guangzhou,Guangdong,China,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
17092,unknown,Atlantis Land,Surabaya,East Java,Indonesia,In Storage,,,Steel,Extreme,Sit Down,3608.9,170.6,,59,5,,2:38
17094,Lika-Liku,Saloka Theme Park,Semarang,Central Java,Indonesia,Operating,2018-12,,Steel,Family,Sit Down,,,,,0,,
