ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
2872,Lightning,Kuwait Entertainment City,North West Al-Sulaibikhat,Al Asimah,Kuwait,SBNO,,2016-06-06,Steel,Extreme,Inverted,2562,111,,,5,,
2873,Coca-Cola Roller,Glasgow,Glasgow,Scotland,United Kingdom,Operated,,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
2874,Star Wars,Wonder Island,Saint Petersburg,Saint Petersburg,Russia,SBNO,,2003,Steel,Thrill,Sit Down,,,,,0,,
2875,Dragon,Sendai Highland,Sendai,Miyagi,Japan,Operated,,,Steel,Family,Sit Down,,,,,0,,1:00
2876,Shuttle Loop,Oyama Yuenchi,Oyama,Tochigi,Japan,Operated,1990-01-01,2005-02,Steel,Extreme,Sit Down,,,,,1,,
2877,Jungle Mouse,Oyama Yuenchi,Oyama,Tochigi,Japan,Operated,1997,2005-02,Steel,Thrill,Sit Down,,,,,0,,
2878,W Face Coaster,Oyama Yuenchi,Oyama,Tochigi,Japan,Operated,1997,2005-02,Steel,,Sit Down,,,,,0,,
2879,Family Coaster / 破浪过山车,Xing'an,Guilin,Guangxi,China,Operating,2004,,Steel,Family,Sit Down,652.9,19.7,,19.9,0,,
2880,Hello Kitty Angel Coaster / エンジェルコースター,Seibuen Yuenchi,Tokorozawa,Saitama,Japan,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
2881,Mini-Comet,Hersheypark,Hershey,Pennsylvania,United States,Operated,1974-05-18,1978-10-01,Steel,Kiddie,Sit Down,,,,,0,,
2882,Dragon,Peter Piper Pizza,Las Vegas,Nevada,United States,Operated,2001,2009,Steel,Family,Sit Down,,,,,0,,
2885,Figure 8 Toboggan,Krug Park,Omaha,Nebraska,United States,Operated,1903,1917,Wood,,Sit Down,,,,,0,,
2886,Big Dipper,Krug Park,Omaha,Nebraska,United States,Operated,1918,1930-07-24,Wood,,Sit Down,,,,,0,,
2887,Galaxy,Great Adventure Amusement Park,Flushing,New York,United States,Operated,,,Steel,,Sit Down,,,,,0,,
2888,Wild Mouse,Luna Park,Sydney,New South Wales,Australia,Operated,1959,1970,Wood,Thrill,Sit Down,1312.3,,,,0,,1:01
2889,Wild Cat,Luna Park,Sydney,New South Wales,Australia,Operated,1970,1979-06,Steel,Thrill,Sit Down,,,,,0,,
2890,Go-Gator,Fun Plex,Omaha,Nebraska,United States,Operating,2004,,Steel,Kiddie,Sit Down,,,,,0,,
2891,Beach Coaster,Ocean View Pavilion,Jacksonville Beach,Florida,United States,Operated,1928,1949,Wood,,Sit Down,3168,93,,50,0,,1:30
2892,Jet Star,Great Adventure Amusement Park,Flushing,New York,United States,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0,,
2893,Jungle Adventure,GrinPa,Fujiwara,Shizuoka,Japan,Operated,1973,2004,Steel,Thrill,Sit Down,,,,,0,,
2894,Corkscrew Coaster / 翻滚列车,Chenghua,Chengdu,Sichuan,China,Operated,1996,2008-10-01,Steel,Extreme,Sit Down,,,,,3,,
2896,Fort d'Odin,Parc du Bocasse,Bocasse,Normandy,France,Operating,2004-08,,Steel,Thrill,Sit Down,,,,,0,,
2897,Bocasse Express,Parc du Bocasse,Bocasse,Normandy,France,Operated,1980,2005,Steel,Family,Sit Down,,,,,0,,
2898,Wild Mouse,Pwllheli,Gwynedd,Wales,United Kingdom,Operated,1971,1974,Steel,Thrill,Sit Down,,,,,0,,
2899,Big Fury,Six Flags Great Adventure,Jackson,New Jersey,United States,Operated,1974,1977,Steel,,Sit Down,,,,,0,,
2900,Wild Mouse,Bognor Regis,West Sussex,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2901,Dragon,Skegness,Lincolnshire,England,United Kingdom,Operated,2001,2005,Steel,Family,Sit Down,,,,,0,,
2902,Blizzard,Great Yarmouth,Norfolk,England,United Kingdom,Operated,1989,1989,Steel,,Sit Down,721.8,24.6,,22.4,0,,
2903,Miner Mike,Celebration Station,Metairie,Louisiana,United States,Operated,2004,2004,Steel,Kiddie,Sit Down,,,,,0,,
2904,Minor Mike,Celebration Station,Baton Rouge,Louisiana,United States,Operating,1993,,Steel,Kiddie,Sit Down,,,,,0,,
2905,Kanonen,Liseberg,Gothenburg,Västra Götaland,Sweden,Operated,2005-04-23,2016-12-30,Steel,Extreme,Sit Down,1443.5,78.7,,46.6,2,90,0:50
2906,Shenzhou Coaster / 神舟号过山车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operating,2005,,Steel,Extreme,Inverted,2624.7,108.3,95.2,49.7,4,,2:10
2907,unknown,Kathmandu Fun Park,Katmandu,Province No. 3,Nepal,Operated,2004,2010,Steel,Extreme,Sit Down,,68.8,,,1,,
2908,Minor Mike,Celebration Station,Clearwater,Florida,United States,Operating,2004,,Steel,Kiddie,Sit Down,,,,,0,,
2909,Jet Coaster / ジェットコースター,Gunma Safari Park,Tomioka,Gunma,Japan,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
2910,unknown,Chang'an,Shijiazhuang,Hebei,China,Operated,2008,2017,Steel,Thrill,Sit Down,,,,,0,,
2911,Dragon Coster,Kathmandu Fun Park,Katmandu,Province No. 3,Nepal,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
2912,Derby Racer,Revere Beach,Revere,Massachusetts,United States,Operated,1911,1936,Wood,,Sit Down,,,,,0,,
2913,Circus Clown,Littlehampton,West Sussex,England,United Kingdom,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,1:40
2914,Big Dipper,Littlehampton,West Sussex,England,United Kingdom,Operated,1933,1962,Wood,,Sit Down,,,,,0,,
2915,Wild Mouse,Littlehampton,West Sussex,England,United Kingdom,Operated,1962,1985,Steel,Thrill,Sit Down,,,,,0,,
2916,Lady Bird Coaster,New Reoma World,Takamatsu,Kagawa,Japan,Operating,1991,,Steel,Thrill,Sit Down,912.1,28.8,,21.8,0,,2:30
2917,Spaceship 2056,New Reoma World,Takamatsu,Kagawa,Japan,Operating,1991,,Steel,,Sit Down,2165.3,,,24.9,0,,1:10
2918,Vivace,New Reoma World,Takamatsu,Kagawa,Japan,Operating,1991,,Steel,,Sit Down,2952.8,,,46.6,0,,1:35
2919,Kids Coaster / キッズコースター,New Reoma World,Takamatsu,Kagawa,Japan,Operating,2004-04,,Steel,Kiddie,Sit Down,,,,,0,,1:00
2920,Galaxi,Miracle Strip Amusement Park,Panama City Beach,Florida,United States,Operated,1973,1973,Steel,,Sit Down,,,,,0,,
2921,Butterfly,Erse Park Uetze,Uetze,Lower Saxony,Germany,Operating,1990,,Steel,Family,Sit Down,,20,,,0,,
2922,Space Coaster / スペースコースター,Wonder Land,Awara,Fukui,Japan,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2923,Coaster,Indian Lake Playland,Russells Point,Ohio,United States,Operated,1924,1975,Wood,,Sit Down,2000,,,,0,,
2924,Tarántula,Madrid,Madrid,Community of Madrid,Spain,Operating,2005-05-14,,Steel,Thrill,Sit Down,2066.9,83.7,,42.3,0,51,1:30
2925,Aerial Glide,Shipley,West Yorkshire,England,United Kingdom,Operated,1900,2002,Steel,,Suspended,,,,,0,,
2926,G Force,Drayton Bassett,Staffordshire,England,United Kingdom,Operated,2005-07-26,2018,Steel,Extreme,Sit Down,1263.1,82,,43.5,3,,0:45
2927,Doo Wopper,Morey's Piers,Wildwood,New Jersey,United States,Operating,2005-05-14,,Steel,Thrill,Sit Down,885,35,,,0,,
2928,Atlantica SuperSplash,Europa Park,Rust,Baden-Württemberg,Germany,Operating,2005-03-19,,Steel,Thrill,Sit Down,1279.5,98.4,,49.7,0,,3:20
2929,Kersplash,Washington State Fair,Puyallup,Washington,United States,Operated,1995,2012,Steel,Thrill,Sit Down,,,,,0,,
2930,Wildcat,Magic Landing,El Paso,Texas,United States,Operated,,,Steel,Thrill,Sit Down,1837,50,,40,0,,1:25
2931,Little Dipper,Western Playland,El Paso,Texas,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2932,unknown,Kiddieland,Laconia,New Hampshire,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2933,City Jet,Steel Pier,Atlantic City,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2934,Scream Machine,Expo '86,Vancouver,British Columbia,Canada,Operated,1986-05-02,1986-10-13,Steel,Extreme,Sit Down,2430,108.3,,54.7,4,,2:00
2935,Pendelbahn,Potts Park,Minden,North Rhine-Westphalia,Germany,Operated,1985,2002,Steel,Family,Sit Down,,20,,,0,,
2936,Jet Star,Palisades Amusement Park,Cliffside Park,New Jersey,United States,Operated,1969,1971,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0,,
2937,Figure Eight,Portsmouth,Hampshire,England,United Kingdom,Operated,1938,1961,Wood,,Sit Down,,,,,0,,
2938,Fantasy Coaster,Nara Dreamland,Nara,Nara,Japan,Operated,1992,2006-08-31,Steel,Family,Sit Down,,,,,0,,1:31
2939,Klondike Gold Mine,Hayling Island,Hampshire,England,United Kingdom,Operated,2005,2015-09-06,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,
2940,Wild Mouse,Hayling Island,Hampshire,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2941,Torokko Coaster / トロッココースター,Hokkaido Greenland,Iwamizawa,Hokkaido,Japan,Operating,1996-04-21,,Steel,Family,Sit Down,,,,,0,,1:56
2942,Sequoia Magic Loop,Gardaland,Castelnuovo del Garda,Veneto,Italy,Operating,2005-04-30,,Steel,Extreme,Sit Down,,98.4,,,3,,1:25
2943,Alpina Bobs,Holly Park,Échemiré,Pays de la Loire,France,Operated,2001,2014,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0,,
2944,Jungle,Drouwenerzand Attractiepark,Drouwen,Drenthe,Netherlands,Operating,2005-05-03,,Steel,Family,Sit Down,229.7,14.8,,17.9,0,,
2945,Flying Coaster,Genting SkyWorlds,Genting Highlands,Pahang,Malaysia,Operated,2004-12,2013-08-31,Steel,Extreme,Flying,1282,65,,25.7,2,,
2946,Dragon Coaster,Chūō,Sapporo,Hokkaido,Japan,Operated,2004,2010-09-30,Steel,Family,Sit Down,,,,,0,,0:59
2947,Caterpillar,Magic Harbor,Surfside Beach,South Carolina,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
2949,Velocity,Malton,North Yorkshire,England,United Kingdom,Operating,2005-07-02,,Steel,Thrill,Sit Down,2109.6,57,,54,0,,
2950,Sideshow Spin,Dollywood,Pigeon Forge,Tennessee,United States,Operated,2005,2016,Steel,Family,Sit Down,196.8,11.8,,14.1,0,,
2951,Cobra,PowerLand,Kauhava,Southern Ostrobothnia,Finland,Operating,2005,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
2952,Cobra,Oasis Lanes & Amusement Center,El Paso,Texas,United States,Operated,2004-11-19,2011,Steel,Family,Sit Down,,20,,,0,,
2953,Zoomerang,Alabama Adventure & Splash Adventure,Bessemer,Alabama,United States,Operated,2005-05-08,2011,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
2954,Bat,Lagoon,Farmington,Utah,United States,Operating,2005-04-16,,Steel,Family,Inverted,1122.1,48.6,,26,0,,1:30
2955,Thunderbird,PowerLand,Kauhava,Southern Ostrobothnia,Finland,Operating,2006-04-29,,Wood,Thrill,Sit Down,2713,82,80,48,0,,1:33
2956,Bocaraca,Parque Diversiones,La Uruca,San José,Costa Rica,Operating,2005,,Steel,Extreme,Sit Down,1148.3,64,,37.3,2,,
2957,Racer Dip,Bay Shore Park,Sparrows Point,Maryland,United States,Operated,1920,1947,Wood,,Sit Down,,,,,0,,
2958,Child Coaster,Okuyama Kougen,Inasa,Shizuoka,Japan,Operated,1989-06-07,2009-05-06,Steel,Family,Sit Down,,13.1,,6.2,0,,
2959,Wild Mouse,Kariya-shi Kotsu Jido Yuen,Kariya,Aichi,Japan,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2960,Flying Saucer / 自旋飞碟,Jianghan,Wuhan,Hubei,China,Operated,2004,2013,Steel,Thrill,Sit Down,,,,,0,,
2961,Slalom / สลาลม,Pattaya Park Funny Land,Pattaya City,Chon Buri,Thailand,Operating,2002,,Steel,Thrill,Sit Down,,,,,0,,
2962,Wild Mouse,Fun 'n Wheels,Orlando,Florida,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2963,Le Grand Huit,Walibi Rhône-Alpes,Les Avenières,Auvergne-Rhône-Alpes,France,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2964,Le Dragon des Sortilèges,Mirapolis,Courdimanche,Île-de-France,France,Operated,1987,1991,Steel,Family,Sit Down,,,,,0,,
2965,unknown,Mirapolis,Courdimanche,Île-de-France,France,Operated,1989,1991,Steel,Thrill,Sit Down,,,,,0,,
2966,Runaway Train,Gillian's Wonderland Pier,Ocean City,New Jersey,United States,Operated,2006,2018,Steel,Family,Sit Down,944.9,42.7,,31.3,0,,
2967,Kentucky Rumbler,Beech Bend,Bowling Green,Kentucky,United States,Operating,2006-05-06,,Wood,Thrill,Sit Down,2827,96,80.2,47.3,0,,
2968,Wild Mouse,Beech Bend,Bowling Green,Kentucky,United States,Operating,2005,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
2969,Herky & Timmy's Racing Coaster,Everland,Yongin-si,Gyeonggi-do,South Korea,Operating,2005-10-01,,Steel,Family,Sit Down,1030.2,,,,0,,1:02
2970,World's Largest Portable Roller Coaster,Playland at the Beach,San Francisco,California,United States,Operated,1960,1970,Steel,Family,Sit Down,,,,,0,,
2971,Alpine Racer,Playland at the Beach,San Francisco,California,United States,Operated,1959,1972-09-04,Wood,Thrill,Sit Down,,,,,0,,
2972,unknown,Aventura Center,La Florida,Santiago,Chile,Operated,2009,2009,Steel,Family,Sit Down,,,,,0,,
2973,Spinning Coaster / 自旋滑车,Jin Jiang Action Park,Minhang,Shanghai,China,Operated,2004,2018,Steel,Thrill,Sit Down,,,,,0,,
2974,Spinning Coaster / 自旋滑车,Luohu,Shenzhen,Guangdong,China,Operated,2003,2017-09-26,Steel,Thrill,Sit Down,,,,,0,,
2975,Spinning Coaster,Jawa Timur Park 1,Batu,East Java,Indonesia,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
2976,Dragon Coaster,Tojoko Toy Kingdom,Tojo,Hyōgo,Japan,Operated,2004,2006,Steel,Family,Sit Down,,,,,0,,
2977,Figure 8,Greater Island Park,Easton,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2978,Golden Wings over the Snowfield / 雪域金翅,Happy Valley,Chaoyang,Beijing,China,Operating,2006-07-09,,Steel,Extreme,Inverted,2454.1,117.8,111.8,53.7,4,,1:32
2980,Over Water Roller Coaster / 水上过山车,Futain,Shenzhen,Guangdong,China,SBNO,,2007,Steel,,Sit Down,,,,,0,,
2981,Leprotto Express,Mirabilandia,Savio,Emilia-Romagna,Italy,Operating,2005,,Steel,Family,Sit Down,442.9,19.7,,21.3,0,,1:48
2982,Jungle Racing / 丛林飞车,Happy Valley,Chaoyang,Beijing,China,Operating,2006-07-09,,Steel,Thrill,Sit Down,2575.5,45.9,,30.1,0,,2:20
2983,Crazy Mouse,Fantasy Island,Grand Island,New York,United States,Operated,2005-07-25,2019,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,2:15
2984,Tornado,Coney Island - Independent Vendor 5,Brooklyn,New York,United States,Operated,1926,1977,Wood,,Sit Down,2970,71,,,0,,
2985,Kumali,Malton,North Yorkshire,England,United Kingdom,Operating,2006-04-01,,Steel,Extreme,Inverted,2202.8,117.8,111.8,54.9,4,,1:32
2986,Jozi Express,Gold Reef City,Johannesburg,Gauteng,South Africa,Operating,2004-12,,Steel,Family,Sit Down,2303.2,78.8,,42.3,0,,1:30
2987,Wild Mouse,Canadian National Exhibition,Toronto,Ontario,Canada,Operated,1960,1968,Wood,Thrill,Sit Down,,,,,0,,
2988,unknown,Glen Park,Williamsville,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2989,Magic Dragon,ZooTampa at Lowry Park,Tampa,Florida,United States,Operated,1965,1987,Steel,Kiddie,Sit Down,,,,,0,,
2990,Little Dippper,Dealing's Rides,Amherst,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2991,Andalusia Railroad,Kure Portopialand,Kure,Hiroshima,Japan,Operated,1991,1997,Steel,Thrill,Sit Down,3225.1,,,54.1,0,,
2992,Jet Star,Serengeti Park,Hodenhagen,Lower Saxony,Germany,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0,,
2993,Cliffhanger,Ventnor,Isle of Wight,England,United Kingdom,Operating,2005-05-28,,Steel,Family,Sit Down,754.6,37.8,,24.9,0,,
2994,Wild Mouse,Clacton-on-sea,Essex,England,United Kingdom,Operated,1970,1975,Steel,Thrill,Sit Down,,,,,0,,
2995,Wild Mouse,Filey,North Yorkshire,England,United Kingdom,Operated,1969,1975,Steel,Thrill,Sit Down,,,,,0,,
2996,Dynamite Express,Drievliet Family Park,The Hague,Zuid-Holland,Netherlands,Operating,2005-06-09,,Steel,Family,Sit Down,859.6,36.1,,,0,,0:57
2997,Donderstenen,Avonturenpark Hellendoorn,Hellendoorn,Overijssel,Netherlands,Operating,2005-04-09,,Steel,Family,Sit Down,728.3,29.5,,24.2,0,,
2998,Wickie Coaster,Hasselt,Limburg,Flemish Region,Belgium,Operating,2005-12-24,,Steel,Family,Sit Down,728.3,29.5,,24.2,0,,
2999,Superman Escape,Warner Bros. Movie World,Gold Coast,Queensland,Australia,Operating,2005-12-26,,Steel,Extreme,Sit Down,,131.3,,62.1,0,,
3000,Figure 8,Canobie Lake Park,Salem,New Hampshire,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3001,Jr. Roller Coaster,Canobie Lake Park,Salem,New Hampshire,United States,Operated,1970,1984,Steel,Kiddie,Sit Down,,,,,0,,
3002,unknown,Canobie Lake Park,Salem,New Hampshire,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3003,Python Pit,Jeepers,Gastonia,North Carolina,United States,Operated,2004-12,2005,Steel,Family,Sit Down,,,,,0,,
3004,Wildcat,Riverview Beach Park,Pennsville,New Jersey,United States,Operated,1927,1960,Wood,,Sit Down,,,,,0,,
3005,Montagne Russe de Lulu,Pays des Merveilles,Sainte-Adèle,Québec,Canada,Operating,2000,,Steel,Kiddie,Sit Down,,,,,0,,
3006,Go Go Coaster,Chiba Zoological Park,Chiba,Chiba,Japan,Operated,2000,2014-03-31,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,0:44
3007,Bunbun Coaster / ブンブンコースター,Higashi,Fukuoka,Fukuoka,Japan,Operating,2002,,Steel,Family,Sit Down,,,,,0,,1:12
3008,Cosmic Express / コズミック・エキスプレス,Kezouji Park,Isesaki,Gunma,Japan,Operating,1990,,Steel,Thrill,Sit Down,2887.2,98.4,,46.6,0,,2:40
3009,Jet Coaster / ジェットコースター,Tochinoki Family Land,Utsunomiya,Tochigi,Japan,Operating,2006,,Steel,Thrill,Sit Down,2339.3,54.2,,41.3,0,,3:00
3010,Miracle Car,Tochinoki Family Land,Utsunomiya,Tochigi,Japan,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3011,SL Coaster,Minamichita Beach Land & Minamichita Toy Kingdom,Nagoya,Aichi,Japan,Operated,1989,2005,Steel,,Sit Down,,,,,0,,
3012,Navel Coaster / ネイブルコースター,Shibukawa Skyland,Shibukawa,Gunma,Japan,Operating,1998,,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,0:44
3013,Jet Coaster,Sekigahara,Fuwa ,Gifu,Japan,Operated,1972-11-27,2001-01-31,Steel,,Sit Down,,,,,0,,
3014,Rolling Coaster,Sekigahara,Fuwa ,Gifu,Japan,Operated,1972-11-27,2001-01-31,Steel,,Sit Down,,,,,0,,
3015,Cycle Coaster,Musashi No Mura Family Land in the Green,Kazo,Saitama,Japan,Operating,,,Steel,Family,Sit Down,1414,,,,0,,
3016,Junior Roller Coaster / ローラーコースター,Tokushima Familyland,Tokushima,Tokushima,Japan,Operating,1998-05-19,,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,
3017,Cycle Coaster Mozzu / サイクルコースター「モッズ」,Kansai Cycle Sports Center,Kawachinagano,Osaka,Japan,Operating,1985-09-13,,Steel,Family,Sit Down,,,,,0,,
3018,Jet Coaster,Jungle Park Amusement Park,Kagoshima,Kagoshima,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3019,Crazy Mouse,Jungle Park Amusement Park,Kagoshima,Kagoshima,Japan,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
3020,Hurry Coaster,Kobe Fruit and Flower Park,Kobe,Hyōgo,Japan,Operating,2000,,Steel,,Sit Down,,11.5,,,0,,
3021,Jet Coaster,Kobe Fruit and Flower Park,Kobe,Hyōgo,Japan,Operating,2000,,Steel,,Sit Down,,45.9,,,0,,
3022,Choo Choo Coaster,Sayama Park,Osakasayama,Osaka,Japan,Operated,,,Steel,,Sit Down,,11.5,,,0,,
3023,Jet Coaster,Sayama Park,Osakasayama,Osaka,Japan,Operated,,,Steel,,Sit Down,,45.9,,,0,,
3024,Camelback Coaster,Baishinji Park,Matsuyama,Ehime,Japan,Operated,1987,2009-03-15,Steel,,Sit Down,,,,,0,,
3025,Wood Land Jet Coaster / 林間ジェットコースター,Pleasure Garden,Hitachi,Ibaraki,Japan,Operating,1991-10-05,,Steel,Extreme,Sit Down,,,,,0,,
3026,Kids Coaster / キッズコースター,Izu Granpal Park,Ito,Shizuoka,Japan,Operating,2002-05-10,,Steel,Family,Sit Down,,,,,0,,
3027,Tivoli Coaster,Toy Kingdom,Tamano,Okayama,Japan,Operating,1988,,Steel,Family,Sit Down,652.9,19.7,,19.9,0,,
3028,Sky Flipper / スカイフリッ八ー,Utopia Kaga No Sato,Kaga,Ishikawa,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3029,Typhoon,Los Angeles County Fairgrounds,Pomona,California,United States,Operated,2011,2012,Steel,Extreme,Sit Down,1775,63,,45,1,,
3030,Mad Mouse,Pleasure Garden,Hitachi,Ibaraki,Japan,Operated,2005,2009,Steel,Thrill,Sit Down,,,,,0,,
3031,Pandemonium,Six Flags New England,Agawam,Massachusetts,United States,Operating,2005-04-16,,Steel,Thrill,Sit Down,,42,,,0,,
3032,Roller Coaster,Kingston Family Fun World Park,Kingston,Ontario,Canada,Operated,2006,2009,Steel,Kiddie,Sit Down,,12,,,0,,
3033,TGV des Étoiles,Touroparc,Romanèche-Thorins,Bourgogne-Franche-Comté,France,Operated,,,Steel,Family,Sit Down,,,,,0,,
3034,Wildcat,Palisades Amusement Park,Cliffside Park,New Jersey,United States,Operated,1969,1971-09-12,Steel,,Sit Down,,,,,0,,
3035,Giant Coaster,Palisades Amusement Park,Cliffside Park,New Jersey,United States,Operated,1919,1926,Wood,,Sit Down,,,,,0,,
3036,Giant Racer,Luna Park,Brooklyn,New York,United States,Operated,1911,1926,Wood,,Sit Down,900,,,,0,,
3037,Berg- und Talbahn,Luna Park,Altona,Hamburg,Germany,Operated,1918,1918,Wood,,Sit Down,,,,,0,,
3038,Grottenbach,Hugo Haase Park,Stellingen,Hamburg,Germany,Operated,,,Wood,,Sit Down,,,,,0,,
3039,Skyrocket,Idora Park,Oakland,California,United States,Operated,1927,1928,Wood,,Sit Down,,,,,0,,
3040,Big Dipper,Idora Park,Oakland,California,United States,Operated,1922,1928,Wood,,Sit Down,,,,,0,,
3041,Race Thru The Clouds,Idora Park,Oakland,California,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3042,L.A. Thompson Scenic Railway,Idora Park,Oakland,California,United States,Operated,1906,1921,Wood,,Sit Down,,,,,0,,
3043,Figure 8 Toboggan,Idora Park,Oakland,California,United States,Operated,1906,1916,Wood,,Sit Down,,,,,0,,
3044,Whoopee Coaster,Neptune Beach,Alameda,California,United States,Operated,1929,1939,Wood,,Sit Down,,,,,0,,
3045,Scenic Railway,Neptune Beach,Alameda,California,United States,Operated,1916-05-07,1939,Wood,,Sit Down,,,,,0,,
3046,Whoopee Baby Scenic,Neptune Beach,Alameda,California,United States,Operated,1927,1939,Wood,,Sit Down,,,,,0,,
3047,La Course,La Ronde,Montréal,Québec,Canada,Operated,1972,1976,Steel,Thrill,Sit Down,,,,,0,,
3048,Mighty Worm,Habtoorland,Jamhour Haret El Sit,Mount Lebanon,Lebanon,SBNO,,2009,Steel,Family,Sit Down,,,,,0,,
3049,Bomber,Rainbow Gardens,McKeesport,Pennsylvania,United States,Operated,1954,1968,Wood,,Sit Down,,,,,0,,
3050,Hexenbesen,Erlebniswelt Seilbahnen Thale,Thale,Saxony-Anhalt,Germany,Operating,2003,,Steel,Family,Flying,360.9,16.8,,,0,,
3051,Jumbo Jet,Steeplechase Park,Brooklyn,New York,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3052,Montaña Rusa,Isla del Coco,Havana,Havana,Cuba,Operated,1951,1980,Wood,,Sit Down,,,,,0,,
3053,unknown,Isla del Coco,Havana,Havana,Cuba,Operated,1951,1980,Steel,Kiddie,Sit Down,,,,,0,,
3054,Figure Eight,Buckeye Lake,Buckeye Lake,Ohio,United States,Operated,1904,1922,Wood,,Sit Down,,,,,0,,
3055,Reverser,Saltair,Magna,Utah,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3056,Giant Racer,Saltair,Magna,Utah,United States,Operated,1932,1957,Wood,,Sit Down,,110,,,0,,
3057,Space Coaster,Saltair,Magna,Utah,United States,Operated,1982-07,1984,Steel,Family,Bobsled,,,,,0,,
3058,Wacky Worm,M&M Amusement Park,San Juan,Puerto Rico,United States,Operated,2004,2008,Steel,Family,Sit Down,,,,,0,,
3059,Jet Star,Clacton-on-sea,Essex,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3060,Roller Coaster,Columbia Gardens,Butte,Montana,United States,Operated,1906,1973,Wood,,Sit Down,,,,,0,,
3061,Toboggan,Rocky Point Park,Warwick,Rhode Island,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3062,Scenic Railway,Oaks Amusement Park,Portland,Oregon,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3063,Kiddie Dipper,Jantzen Beach Amusement Park,Portland,Oregon,United States,Operated,1947,1969,Steel,Kiddie,Sit Down,,,,,0,,
3064,Wild Mouse,Gayway,Seaside,Oregon,United States,Operated,1960,1980,Steel,Thrill,Sit Down,,,,,0,,
3065,Alpine Scenic Railway,Lotus Isle Park,Portland,Oregon,United States,Operated,1930,1932,Wood,,Sit Down,,,,,0,,
3066,Wiz,Lotus Isle Park,Portland,Oregon,United States,Operated,1928,1931,Wood,,Sit Down,,,,,0,,
3067,Superspeed Cool-Cool Bear / 极速酷酷熊,Beijing Amusement Park,Chongwen,Beijing,China,Operated,2004,2011-05-12,Steel,,Sit Down,1377.9,62.3,,37.3,0,,
3068,Figure 8,Riverside Park,Sioux City,Iowa,United States,Operated,1908,1930,Wood,,Sit Down,,,,,0,,
3069,Wacky Worm,Adventure Landing,Jacksonville Beach,Florida,United States,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
3070,Kålmasken,Halmstad Äventyrsland,Halmstad,Halland,Sweden,Operated,2005-04,2005,Steel,Family,Sit Down,393.7,41,,13.4,0,,
3071,L.A. Thompson Scenic Railway,Midland Beach Park,Staten Island,New York,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3072,Whirlwind Racer,Midland Beach Park,Staten Island,New York,United States,Operated,1929,1935,Wood,,Sit Down,,,,,0,,
