ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
12381,Himalaya,Legendia Śląskie Wesołe Miasteczko,Chorzów,Śląskie,Poland,Operated,2015,2016,Steel,Thrill,Sit Down,1509.2,49.2,,,0,,
12383,Spinning Coaster / 自旋滑车,Happiness Children's Playground,Lhasa,Xizang,China,Operating,2013-05-31,,Steel,Thrill,Sit Down,,,,,0,,
12384,Jungle Walk,Hot Go Park - Happy Jungle World,Fushun,Liaoning,China,Operating,2014,,Steel,Family,Suspended,1345,,,,0,,
12386,Mount Tanggula / 唐古拉雪山,Fantawild Adventure,Jiayuguan,Gansu,China,Operating,2015-04-28,,Steel,Thrill,Sit Down,,,,,0,,
12387,Flare Meteor / 火流星,Fantawild Adventure,Jiayuguan,Gansu,China,Operating,2015-04-28,,Steel,Extreme,Inverted,,124,,49.7,4,,
12388,Dinosaur's Spine / 龙之脊,Jingyang,Xianyang,Shaanxi,China,Operating,2015-06-30,,Steel,Extreme,Inverted,,124,,49.7,4,,
12389,Scream Valley Train / 山谷列车,Jingyang,Xianyang,Shaanxi,China,Operating,2015-06-30,,Steel,Extreme,Sit Down,,,,,3,,
12390,Horse Roller Coaster / 白马过山车,Jingyang,Xianyang,Shaanxi,China,Operating,2015-06-30,,Steel,Family,Sit Down,,,,,0,,
12392,Switchback,ZDT'S Amusement Park,Seguin,Texas,United States,Operating,2015-10-17,,Wood,Thrill,Sit Down,1196,64,56,41,0,87,
12393,Jungle Trailblazer / 丛林飞龙,Zhongmu,Zhengzhou,Henan,China,Operating,2015-07-09,,Wood,Extreme,Sit Down,3198.8,108.3,100.8,54.1,0,61,
12394,unknown,Xincheng,Hohhot,Nei Mongol,China,Operating,2015,,Steel,Extreme,Sit Down,590.7,151.6,,65.3,2,,
12396,Happy Chew Chew Train / 欢乐毛毛虫,Jingyang,Xianyang,Shaanxi,China,Operating,2015-06-30,,Steel,Kiddie,Sit Down,,,,,0,,
12397,Hurricane,Race City PCB,Panama City Beach,Florida,United States,Operating,2015,,Steel,Thrill,Sit Down,1427,59,,35,0,,1:26
12399,Gliding Dragon / 滑翔龙,Longhai,Zhangzhou,Fujian,China,Operating,2013-03,,Steel,Family,Sit Down,,,,,0,,
12400,Night Rescue / 惊魂之旅,Cixi,Ningbo,Zhejiang,China,Operating,2016-04-16,,Steel,Thrill,Sit Down,,,,,0,,
12402,Free Fall,City Park,Kabul,Kabul,Afghanistan,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
12405,Spinning Coaster,Kariakoo,Zanzibar,Mjini Magharibi,Tanzania,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
12407,Cobra,Freizeit-Land Geiselwind,Geiselwind,Bavaria,Germany,Operated,2015-05-01,2015-09-13,Steel,Extreme,Sit Down,656.2,33,,,1,,1:00
12408,unknown,Happy Island Amusement Park,Kaizhou,Chongqing,China,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
12409,Pulsar,Wavre,Walloon Brabant,Wallonia,Belgium,Operating,2016-06-04,,Steel,Extreme,Sit Down,711.9,147.7,,62.8,0,90,1:18
12411,unknown,Jimei,Xiamen,Fujian,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
12412,Wuxi Sunac Land / 无锡融创主题乐园,Binhu,Wuxi,Jiangsu,China,Operating,2019-06-29,,,,,,,,,,,
12413,Falcon / 雄鹰飞翔,Binhu,Wuxi,Jiangsu,China,Operating,2019-06-29,,Steel,Extreme,Wing,4192.9,197.5,196.9,73.3,4,,
12414,Steam Racers / 蒸汽飞车,Binhu,Wuxi,Jiangsu,China,Operating,2019-08-25,,Steel,Extreme,Sit Down,3464.6,124.7,,62.1,4,,2:30
12416,Dragon Flight / 飞龙在天,Xiangfang,Harbin,Heilongjiang,China,Operating,2015-08,,Steel,Thrill,Sit Down,1870.1,,,37.3,0,,2:20
12417,Voltigo,Dennlys Parc,Dennebroeucq,Hauts-de-France,France,Operating,2015-04-18,,Steel,Family,Sit Down,,,,,0,,
12419,Scenic Railway,Suburban Gardens,St. Louis,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12421,Scenic Railway,West End Heights,St. Louis,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12423,Thunderbolt,West Lake Park,Bridgeton,Missouri,United States,Operated,1926,1954,Wood,,Sit Down,2800,65,,,0,,
12425,unknown,Holiday Hill,St. Louis,Missouri,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
12427,unknown,Downs' Park,St. Louis,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12429,unknown,San Juan de Lurigancho,Lima,Lima Province,Peru,Operated,,,Steel,Family,Sit Down,,,,,0,,
12431,Dip-The-Dips,Tacoma Park,Dayton,Kentucky,United States,Operated,1922-07,1937,Wood,,Sit Down,,,,,0,,
12432,Miao Coaster,Etnaland,Belpasso,Sicily,Italy,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
12435,Gusanito,Ate,Lima,Lima Province,Peru,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
12437,Tren Minero,Trujillo,Trujillo,La Libertad,Peru,Operated,,,Steel,Family,Sit Down,,,,,0,,
12439,unknown,Villa El Salvador,Lima,Lima Province,Peru,Operated,,,Steel,Family,Sit Down,,,,,0,,
12440,Tren Minero,Independencia,Lima,Lima Province,Peru,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
12442,Jack Rabbit,Fairmount Park,Sugar Creek,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12443,Big Dipper,Fairmount Park,Sugar Creek,Missouri,United States,Operated,1923,1931,Wood,,Sit Down,5372,86,,,0,,
12444,Mountain Speedway,Fairmount Park,Sugar Creek,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12446,unknown,Forest Park,Kansas City,Missouri,United States,Operated,1903,1912,Wood,,Sit Down,,,,,0,,
12448,unknown,Winnwood Beach,Kansas City,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12450,Scenic Railway ,Carnival Park,Kansas City,Kansas,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12452,Loop the Loop,Electric Park,Kansas City,Missouri,United States,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
12453,Ben Hur Roller Coaster,Electric Park,Kansas City,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12454,Giant Dipper,Electric Park,Kansas City,Missouri,United States,Operated,,,Wood,,Sit Down,,,,,0,,
12455,Whirlwind,Oaks Amusement Park,Portland,Oregon,United States,Operated,1946,1946,Wood,,Sit Down,,,,,0,,
12456,Whirlwind,Jantzen Beach Amusement Park,Portland,Oregon,United States,Operated,1929,1950,Wood,,Sit Down,,,,,0,,
12458,unknown,Nolan's Point Amusement Park,Lake Hopatcong,New Jersey,United States,Operated,1887,1933,Wood,,Sit Down,,,,,0,,
12460,Crazy Rollercoaster,Buffet Iupiii,São Paulo,São Paulo,Brazil,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
12462,Montanha Russa,Buffet Bosque Encantado,São Paulo,São Paulo,Brazil,Operating,2013,,Steel,Family,Suspended,,,,,0,,
12464,unknown,Children's Park,Semey,East Kazakhstan,Kazakhstan,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
12466,unknown,City Park,Belogorsk,Amur,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
12468,unknown,Gagarin Park,Komsomolsk-on-Amur,Khabarovsk,Russia,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12470,Switchback Railway ,Ocean Beach,Durban,KwaZulu-Natal,South Africa,Operated,1908,1908,Wood,,Sit Down,,,,,0,,
12472,Scenic Railroad,Luna Park,Cairo,Cairo,Egypt,Operated,1911,1915-01,Wood,,Sit Down,,,,,0,,
12473,Figure 8,Electric Park,Kansas City,Missouri,United States,Operated,1904,1906,Wood,Thrill,Sit Down,,,,,0,,
12475,Roller Coaster,Valery World,Ica,Ica,Peru,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
12477,unknown,PKiO Yunost,Kaliningrad,Kaliningrad,Russia,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
12479,Hoverla,Mis'kyi Park,Chernihiv,Chernihiv,Ukraine,Operating,2012,,Steel,Extreme,Sit Down,,,,,1,,
12481,unknown,Taukbashçe,Pristina,Pristina,Kosovo,SBNO,,2016,Steel,Family,Sit Down,,,,,0,,
12483,unknown,Al Ahlam Amusement,Al Hudaydah,Al Hudaydah,Yemen,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
12485,unknown,City Park,Kyzylorda,Kyzylorda,Kazakhstan,Operating,2011,,Steel,Thrill,Sit Down,,,,,0,,
12486,Space Car / 太空飞车,Luohu,Shenzhen,Guangdong,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
12497,unknown,Abay Park,Aktobe,Aktobe,Kazakhstan,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
12498,unknown,Abay Park,Aktobe,Aktobe,Kazakhstan,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
12501,unknown,Sarzamin-e Khorshid,Mashhad,Razavi Khorasan,Iran,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
12503,unknown,Komsomolskiy Sad,Volgograd,Volgograd,Russia,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
12505,Caterpillar / Гусеница,Panorama Park,Engels,Saratov,Russia,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
12507,unknown,Funny Park,Tolyatti,Samara,Russia,Operated,2011,2018,Steel,Thrill,Sit Down,,,,,0,,
12516,unknown,Detskiy Park,Oryol,Oryol,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
12518,unknown,Belinsky Park,Penza,Penza,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
12519,Caterpillar / Гусеница / Gusenitsa,Belinsky Park,Penza,Penza,Russia,Operating,2014-09-28,,Steel,Family,Sit Down,,,,,0,,
12521,Boomerang / Бумеранг,Friendship Park,Vladimir,Vladimir,Russia,Operating,2006,,Steel,Kiddie,Sit Down,196.9,,,18.6,0,,
12523,Underwater World / Подводный Mир,Culture and Rest Park,Petrozavodsk,Karelia,Russia,Operating,2006,,Steel,Family,Sit Down,426.5,14.8,,,0,,
12528,unknown,Central Park,Kostanay,Kostanay,Kazakhstan,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
12530,unknown,Solnechnyy Gorodok,Prokopyevsk,Kemerovo,Russia,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
12532,unknown,Shorabil Park,Ardabil,Ardabil,Iran,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
12534,unknown,Buddle Lund,Hafar Al-Batin,Eastern Province,Saudi Arabia,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
12536,Maskerade,Wiener Prater,Vienna,Vienna,Austria,Operating,2015-05-01,,Steel,Thrill,Sit Down,774.3,32.8,,25.5,0,,
12538,Caterpillar / Гусеница / Gusenitsa Coaster,Sormovskiy Park Kul'tury I Otdykha,Nizhny Novgorod,Nizhny Novgorod,Russia,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
12539,Typhoon / Тайфун,Sormovskiy Park Kul'tury I Otdykha,Nizhny Novgorod,Nizhny Novgorod,Russia,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
12540,unknown,Central Park,Kurgan,Kurgan,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
12542,unknown,Edelweiss Park,Barnaul,Altai Krai,Russia,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
12543,Children Coaster / 儿童过山车,Wenjiang,Chengdu,Sichuan,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
12545,unknown,Park Im. Yu.a. Gagarina,Khabarovsk,Khabarovsk,Russia,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12547,unknown,Central Park,Magadan,Magadan,Russia,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
12549,Underwater World / Подводный Mир,Orlyonok Park,Abakan,Khakassia,Russia,Operating,2009,,Steel,Family,Sit Down,426.5,14.8,,,0,,
12551,unknown,Pingyin,Jinan,Shandong,China,Operating,2015,,Steel,Extreme,Sit Down,,,,,3,,
12552,unknown,Park Im. Yu.a. Gagarina,Khabarovsk,Khabarovsk,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
12554,Pine Forest Flying Mouse / 松林飞鼠,Yushan,Ma'anshan,Anhui,China,Operated,2015,2017,Steel,Thrill,Sit Down,,,,,0,,
12555,Pégase Express,Parc Astérix,Plailly,Hauts-de-France,France,Operating,2017-06-11,,Steel,Family,Sit Down,3044.6,68.8,,32.3,0,,3:00
12558,LEGO TECHNIC Test Track,Legoland Korea,Chuncheon,Gangwon-do,South Korea,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
12559,Dragon,Legoland Korea,Chuncheon,Gangwon-do,South Korea,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
12561,Cho-Cho Car / 巧巧云霄车,Jiangning,Nanjing,Jiangsu,China,Operating,2015-10-21,,Steel,Family,Sit Down,,26.4,,9.9,0,,4:10
12562,Flying and Floating Over the Clouds and Water / 云上飞水上飘,Jiangning,Nanjing,Jiangsu,China,Operating,2015-10-21,,Steel,Extreme,Inverted,,,,,4,,
12564,Roller Coaster / 魔法星際飛車,Taipei Children's Amusement Park,Taipei,Taipei,Taiwan,Operating,2014-12-16,,Steel,Family,Sit Down,951.4,39.3,,24.6,0,,
12566,Loop Coaster,Sky Ranch Pampanga,San Fernando,Pampanga,Philippines,Operating,2014-11-30,,Steel,Extreme,Sit Down,,,,,1,,
12568,unknown,Lindian,Daqing,Heilongjiang,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
12569,Ratón Feliz,Xetulul,San Martín Zapotitlán,Retalhuleu,Guatemala,Operating,2014,,Steel,Family,Sit Down,708.7,21.3,,18,0,,
12571,Cannonball Run,Footrot Flats Leisure Park,Auckland,Auckland,New Zealand,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12572,Mars,Energylandia,Zator,Małopolskie,Poland,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
12574,Crazy Mouse,Miracle Strip Amusement Park,Panama City Beach,Florida,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12575,Mission Ferrari,Ferrari World Abu Dhabi,Abu Dhabi,Abu Dhabi,United Arab Emirates,Under Construction,,,Steel,Extreme,Sit Down,1777.7,,,44.7,,,
12576,Gravity Road,Lakemont Park,Altoona,Pennsylvania,United States,Operated,1894-05-12,1901,Wood,,Sit Down,1180,,,,0,,
12579,Swose,Funtown Pier,Seaside Park,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12580,Toboggan,Funtown Pier,Seaside Park,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12581,Zyklon,Funtown Pier,Seaside Park,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12582,Jet Set,Funtown Pier,Seaside Park,New Jersey,United States,Operated,1977,1979,Steel,Thrill,Sit Down,,,,,0,,
12583,Toboggan,Casino Pier,Seaside Heights,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12585,Wild Mouse,Casino Pier,Seaside Heights,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12586,Wild Mouse,Casino Pier,Seaside Heights,New Jersey,United States,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
12587,Roller Coaster / Американская Горка,Friendship Park,Rostov-on-Don,Rostov,Russia,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
12590,Port of Sky Treasure,Sun World Danang Wonders,Hải Châu,Đà Nẵng,Vietnam,Operating,2015,,Steel,Thrill,Sit Down,2234.3,52.5,,,0,,
12591,Garuda Valley,Sun World Danang Wonders,Hải Châu,Đà Nẵng,Vietnam,Operating,2015,,Steel,Family,Sit Down,794,35,,,0,,
12592,Octonauts Rollercoaster Adventure,Alton,Staffordshire,England,United Kingdom,Operating,2015-03-21,,Steel,Family,Sit Down,469.2,22,,18.6,0,,
12599,unknown,Hirakata Park,Hirakata,Osaka,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
12601,Pine Forest Flying Mouse / 松林飞鼠,Xihu,Hangzhou,Zhejiang,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
12605,Worm Train,Al Montazah Amusement Park,Sharjah,Sharjah,United Arab Emirates,Operated,2014-03-13,2017-01-21,Steel,Family,Sit Down,,,,,0,,
12607,Speedy Coaster,Sparky's Family Entertainment Center,Ras al-Khaimah,Ras al-Khaimah,United Arab Emirates,Operating,2012-04-26,,Steel,Family,Sit Down,,,,,0,,
12609,unknown,Madhab Spring Park,Fujairah,Fujairah,United Arab Emirates,Operated,2005,2010,Steel,Kiddie,Sit Down,,,,,0,,
12611,unknown,King Edward Amusement Park,Boucherville,Québec,Canada,Operated,,,Wood,,Sit Down,,,,,0,,
12613,Mini Caterpillar / Мини-Гусеница,Leningradskiy Zoopark,Saint Petersburg,Saint Petersburg,Russia,Operating,2007,,Steel,Kiddie,Sit Down,,,,,0,,
12615,unknown,Gorskaya Park,Novosibirsk,Novosibirsk,Russia,Operated,1990-09,2013,Steel,Thrill,Sit Down,1377.9,39.3,,,0,,
12619,Rodeo / Родео,Poddubnogo,Yeysk,Krasnodar,Russia,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
12621,unknown,Jiangyang,Luzhou,Sichuan,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
12625,Dream Coaster,Sky Ranch Pampanga,San Fernando,Pampanga,Philippines,Operating,2014-11-30,,Steel,Family,Sit Down,,,,,0,,
12626,Log Coaster,Sky Ranch,Tagaytay,Cavite,Philippines,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
12630,Cyclone,Jabees Funland,Karachi,Sindh,Pakistan,Operating,2007,,Steel,Thrill,Sit Down,1100,33,,,0,,1:20
12632,unknown,Parquerama,Luján,Buenos Aires,Argentina,Operated,1979,1990,Steel,Thrill,Sit Down,,,,,0,,
12634,Yolo Works,FunWorks,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operating,2014-12-01,,Steel,Family,Sit Down,183.8,13.4,,17.9,0,,
12635,Twister Rollercoaster,Exeter,Devon,England,United Kingdom,Operating,2015-07-19,,Steel,Thrill,Sit Down,,,,,0,,
12636,Kid'z Coaster,Bagatelle,Merlimont,Hauts-de-France,France,Operating,2015-04-25,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
12640,unknown,Qinnan,Qinzhou,Guangxi,China,Operating,2015-01-31,,Steel,Extreme,Sit Down,1443.6,,,,2,,
12641,Famous Jack,Bagatelle,Merlimont,Hauts-de-France,France,Operating,2015-04-25,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
12643,Motor Rider / 摩托骑士,Jingyang,Xianyang,Shaanxi,China,Operating,2015-06-30,,Steel,Thrill,Sit Down,,,,,0,,
12647,Paradise Fall,Sun World Danang Wonders,Hải Châu,Đà Nẵng,Vietnam,SBNO,,2015,Steel,Thrill,Sit Down,,,,,0,,
12649,Zyclone,Shangrila Resort & Waterpark,Thane,Maharashtra,India,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
12650,unknown,Cal Expo Amusement Park,Sacramento,California,United States,Operated,1975,1979,Steel,,Sit Down,,,,,0,,
12651,Looping Star,Aberdeen,Aberdeen,Scotland,United Kingdom,Operated,,,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,1:17
12652,Apple Coaster,Aberdeen,Aberdeen,Scotland,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,2:50
12654,unknown,Lake George Amusement Park,Lake George,New York,United States,Operated,1956,1957,Steel,Kiddie,Sit Down,,,,,0,,
12655,unknown,Magic Forest Park,Lake George,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
12660,Coaster,Noroyama Amusement Park,Hiroshima,Hiroshima,Japan,Operated,,,Steel,Family,Sit Down,,,,,0,,
12661,Mountain Railway,London,Greater London,England,United Kingdom,Operated,1908,1911,Wood,Thrill,Sit Down,,,,,0,,
12663,Racer,Brent,Greater London,England,United Kingdom,Operated,1924,1925,Wood,,Sit Down,,,,,0,,
12664,Wild Cat,Pirate's World,Dania,Florida,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12666,Roller Coaster,Jurasik Park Inn,Sonipat,Haryana,India,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
12668,Roller Coaster,Drizzling Land,Ghaziabad,Uttar Pradesh,India,Operated,,,Steel,Family,Sit Down,,,,,0,,
12669,Roller Coaster,Drizzling Land,Ghaziabad,Uttar Pradesh,India,Operated,2013,2015,Steel,Family,Sit Down,,,,,0,,
12671,unknown,Belfast,Antrim,Northern Ireland,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
12672,Safari,Saunders County Fairgrounds,Wahoo,Nebraska,United States,Operating,2012,,Steel,Kiddie,Sit Down,,,,,0,,
12673,Spinning Yacht / 冲浪旋艇,Xiangshan,Guilin,Guangxi,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
12674,Ant Kingdom / 蚂蚁王国,Qixing,Guilin,Guangxi,China,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
12675,Pine Forest Flying Mouse / 松林飞鼠,Qixing,Guilin,Guangxi,China,Operating,2011,,Steel,Thrill,Sit Down,,,,,0,,
12678,Dragão,Parque Shanghai,Rio De Janeiro,Rio De Janeiro,Brazil,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
12679,Búfalo,Parque Shanghai,Rio De Janeiro,Rio De Janeiro,Brazil,Operating,2013-04,,Steel,Family,Sit Down,,,,,0,,
12680,unknown,Holiday Beach,Douglas,Georgia,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
12681,Jet Star,Holiday Beach,Douglas,Georgia,United States,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0,,
12684,Montaña Rusa,Parque de Palatino,Havana,Havana,Cuba,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
12686,Scenic Railway,California Midwinter International Exposition,San Francisco,California,United States,Operated,1893-12-31,1895-02-25,Wood,,Sit Down,,,,,0,,
12688,unknown,Dream Park,Doha,Doha,Qatar,Operated,2010-12,2012,Steel,Family,Sit Down,,,,,0,,
12689,Outer Space Flying Car / 太空飞车,Yiwu Paradise,Yiwu,Zhejiang,China,Operating,2012,,Steel,Kiddie,Sit Down,,,,,0,,
12690,Spiral Railway,London,Greater London,England,United Kingdom,Operated,1908,1908,Wood,Thrill,Sit Down,,,,,0,,
12691,Pine Forest Flying Mouse / 松林飞鼠,Yiwu Paradise,Yiwu,Zhejiang,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
12694,Family Coaster,Bolliger & Mabillard,Monthey,Valais,Switzerland,In Production,,,,,,,,,,,,
12697,Recoil,Wonderla Amusement Park Bangalore,Bangalore,Karnataka,India,Operating,2016-04-04,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
12702,Gliding Dragon / 滑行龙 / Huá Xíng Lóng,Xiapu,Ningde,Fujian,China,Operating,2013-02-20,,Steel,Kiddie,Sit Down,,,,,0,,
12703,Boderitt,Erlebniswelt Seilbahnen Thale,Thale,Saxony-Anhalt,Germany,Operating,2015,,Steel,Family,Suspended,1017.1,17.4,,,0,,
12706,Golden Dragon Roller Coaster / 金龙滑车,Wanxiu,Wuzhou,Guangxi,China,Operating,2006,,Steel,Kiddie,Sit Down,,,,,0,,
12707,unknown,Wanxiu,Wuzhou,Guangxi,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12708,Pine Forest Flying Mouse / 松林飞鼠,Wanxiu,Wuzhou,Guangxi,China,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
12710,Nessi,Bağcılar,Istanbul,Istanbul,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
12711,unknown,Bağcılar,Istanbul,Istanbul,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
12712,Jungle Flying Squirrel / 丛林飞鼠,Baiyun,Guangzhou,Guangdong,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
12713,Roller Coaster / 过山车,Baiyun,Guangzhou,Guangdong,China,Operating,2013-08-30,,Steel,Extreme,Sit Down,,,,,2,,
12714,unknown,Pingshan New District,Shenzhen,Guangdong,China,Operating,2013-03-22,,Steel,Thrill,Sit Down,,,,,0,,
12716,Caterpillar / Гусеница,Fun Yard,Arkhangelsk,Arkhangelsk,Russia,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
12718,Caterpillar / Гусеница,Gagarin Park,Yuzhno-Sakhalinsk,Sakhalin,Russia,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
12720,Cyclon,Odessa Amusement Park,Odessa,Odessa,Ukraine,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
12722,unknown,Jiangcheng,Yangjiang,Guangdong,China,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
12723,Taron,Phantasialand,Brühl,North Rhine-Westphalia,Germany,Operating,2016-06-30,,Steel,Extreme,Sit Down,4330.8,98.4,,72.7,0,,
12724,unknown,Tivoli Friheden,Århus,Midtjylland,Denmark,Operated,1964,1964,Wood,Thrill,Bobsled,,,,,0,,
12725,Roller Coaster / Tàu Lượn Siẻu Tốc,Cultural Center for District 12,District 12,Ho Chi Minh,Vietnam,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
12726,Steep Roller Coaster / Tàu Lượn Lên Dốc,Cultural Center for District 12,District 12,Ho Chi Minh,Vietnam,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
12727,Roller Coaster / Tàu Lượn Siẻu Tốc,Nguyen Van Tri Park,Biên Hòa,Đồng Nai,Vietnam,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
12729,unknown,Gateshead,Tyne and Wear,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
12730,Roller Coaster / Tàu Lượn Siẻu Tốc,Trung Tâm Văn Hóa Hùng Vương,Cà Mau,Cà Mau,Vietnam,Operated,2011,2015,Steel,Family,Sit Down,,,,,0,,
12732,Crazy Mouse,Porthcawl,Bridgend,Wales,United Kingdom,Operated,2016-03-05,2017,Steel,Thrill,Sit Down,,,,,0,,
12733,unknown,Southend On Sea,Essex,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
12734,Family Coaster,Dreamworld Africana,Lekki,Lagos,Nigeria,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
12735,Children's Roller Coaster,Holiday World,Santa Claus,Indiana,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
12736,Cobra des Amun Ra,Belantis,Leipzig,Saxony,Germany,Operating,2015-07-04,,Steel,Family,Sit Down,1181.1,49.3,,,0,,
12737,Counter Culture Caterpillar,Margate,Kent,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
12743,Tiger Trax,Como Town,St. Paul,Minnesota,United States,Operating,2015-06,,Steel,Thrill,Sit Down,,33,,,0,,
12744,Whirlwind,Great Yarmouth,Norfolk,England,United Kingdom,Operating,2015-05-23,,Steel,Family,Sit Down,190,14,,,0,,
12745,Speed Track,Rand Show,Johannesburg,Gauteng,South Africa,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
12751,Spinning Coaster,Tulsa's Incredible Pizza Company,Tulsa,Oklahoma,United States,Operating,2015-07-25,,Steel,Family,Sit Down,190,14,,,0,,
12752,Nostalgische Achterbahn,Skyline Park,Bad Wörishofen,Bavaria,Germany,Operating,2015-07-16,,Steel,Thrill,Sit Down,1902.9,82,,31.1,0,,
